System,River,ReturnYear,Total_Returns,Label,ReturnsByAgeClass,Age,FW_Winters,Mar_Winters,Euro,GR,GRShort,BroodYear,RecruitsByAgeClass,MarineEntryYear,Total_Recruits,PercOfBrdYr,Total_Spawners_BroodYear,TotRecPerTotSpn
Columbia River,Wenatchee,2015,145969,AgeClass_1.5,0,7,1,5,1.5,7_2,72,2008,0,2010,95615,0,26909,3.553
Columbia River,Wenatchee,2015,145969,AgeClass_2.4,0,7,2,4,2.4,7_3,73,2008,0,2011,95615,0,26909,3.553
Columbia River,Wenatchee,2015,145969,AgeClass_3.3,0,7,3,3,3.3,7_4,74,2008,0,2012,95615,0,26909,3.553
Columbia River,Wenatchee,2015,145969,AgeClass_0.5,0,6,0,5,0.5,6_1,61,2009,0,2010,39401,0,26931,1.463
Columbia River,Wenatchee,2015,145969,AgeClass_1.4,0,6,1,4,1.4,6_2,62,2009,0,2011,39401,0,26931,1.463
Columbia River,Wenatchee,2015,145969,AgeClass_2.3,0,6,2,3,2.3,6_3,63,2009,0,2012,39401,0,26931,1.463
Columbia River,Wenatchee,2015,145969,AgeClass_3.2,0,6,3,2,3.2,6_4,64,2009,0,2013,39401,0,26931,1.463
Columbia River,Wenatchee,2015,145969,AgeClass_0.4,0,5,0,4,0.4,5_1,51,2010,0,2011,114480,0,65535,1.747
Columbia River,Wenatchee,2015,145969,AgeClass_1.3,10943,5,1,3,1.3,5_2,52,2010,10943,2012,114480,9.56,65535,1.747
Columbia River,Wenatchee,2015,145969,AgeClass_2.2,0,5,2,2,2.2,5_3,53,2010,0,2013,114480,0,65535,1.747
Columbia River,Wenatchee,2015,145969,AgeClass_3.1,0,5,3,1,3.1,5_4,54,2010,0,2014,114480,0,65535,1.747
Columbia River,Wenatchee,2015,145969,AgeClass_0.3,0,4,0,3,0.3,4_1,41,2011,0,2012,166096,0,39792,4.174
Columbia River,Wenatchee,2015,145969,AgeClass_1.2,135026,4,1,2,1.2,4_2,42,2011,135026,2013,166096,81.29,39792,4.174
Columbia River,Wenatchee,2015,145969,AgeClass_2.1,0,4,2,1,2.1,4_3,43,2011,0,2014,166096,0,39792,4.174
Columbia River,Wenatchee,2015,145969,AgeClass_0.2,0,3,0,2,0.2,3_1,31,2012,0,2013,85313,0,86157,0.99
Columbia River,Wenatchee,2015,145969,AgeClass_1.1,0,3,1,1,1.1,3_2,32,2012,0,2014,85313,0,86157,0.99
Columbia River,Wenatchee,2015,145969,AgeClass_0.1,0,2,0,1,0.1,2_1,21,2013,0,2014,17774,0,53382,0.333
Columbia River,Wenatchee,2016,94838,AgeClass_3.4,0,8,3,4,3.4,8_4,84,2008,0,2012,95615,0,26909,3.553
Columbia River,Wenatchee,2016,94838,AgeClass_1.5,0,7,1,5,1.5,7_2,72,2009,0,2011,39401,0,26931,1.463
Columbia River,Wenatchee,2016,94838,AgeClass_2.4,0,7,2,4,2.4,7_3,73,2009,0,2012,39401,0,26931,1.463
Columbia River,Wenatchee,2016,94838,AgeClass_3.3,0,7,3,3,3.3,7_4,74,2009,0,2013,39401,0,26931,1.463
Columbia River,Wenatchee,2016,94838,AgeClass_0.5,0,6,0,5,0.5,6_1,61,2010,0,2011,114480,0,65535,1.747
Columbia River,Wenatchee,2016,94838,AgeClass_1.4,0,6,1,4,1.4,6_2,62,2010,0,2012,114480,0,65535,1.747
Columbia River,Wenatchee,2016,94838,AgeClass_2.3,0,6,2,3,2.3,6_3,63,2010,0,2013,114480,0,65535,1.747
Columbia River,Wenatchee,2016,94838,AgeClass_3.2,0,6,3,2,3.2,6_4,64,2010,0,2014,114480,0,65535,1.747
Columbia River,Wenatchee,2016,94838,AgeClass_0.4,0,5,0,4,0.4,5_1,51,2011,0,2012,166096,0,39792,4.174
Columbia River,Wenatchee,2016,94838,AgeClass_1.3,30026,5,1,3,1.3,5_2,52,2011,30026,2013,166096,18.08,39792,4.174
Columbia River,Wenatchee,2016,94838,AgeClass_2.2,0,5,2,2,2.2,5_3,53,2011,0,2014,166096,0,39792,4.174
Columbia River,Wenatchee,2016,94838,AgeClass_3.1,0,5,3,1,3.1,5_4,54,2011,0,2015,166096,0,39792,4.174
Columbia River,Wenatchee,2016,94838,AgeClass_0.3,0,4,0,3,0.3,4_1,41,2012,0,2013,85313,0,86157,0.99
Columbia River,Wenatchee,2016,94838,AgeClass_1.2,64812,4,1,2,1.2,4_2,42,2012,64812,2014,85313,75.97,86157,0.99
Columbia River,Wenatchee,2016,94838,AgeClass_2.1,0,4,2,1,2.1,4_3,43,2012,0,2015,85313,0,86157,0.99
Columbia River,Wenatchee,2016,94838,AgeClass_0.2,0,3,0,2,0.2,3_1,31,2013,0,2014,17774,0,53382,0.333
Columbia River,Wenatchee,2016,94838,AgeClass_1.1,0,3,1,1,1.1,3_2,32,2013,0,2015,17774,0,53382,0.333
Columbia River,Wenatchee,2016,94838,AgeClass_0.1,0,2,0,1,0.1,2_1,21,2014,0,2015,19443,0,107151,0.181
Columbia River,Wenatchee,2017,34770,AgeClass_3.4,0,8,3,4,3.4,8_4,84,2009,0,2013,39401,0,26931,1.463
Columbia River,Wenatchee,2017,34770,AgeClass_1.5,0,7,1,5,1.5,7_2,72,2010,0,2012,114480,0,65535,1.747
Columbia River,Wenatchee,2017,34770,AgeClass_2.4,0,7,2,4,2.4,7_3,73,2010,0,2013,114480,0,65535,1.747
Columbia River,Wenatchee,2017,34770,AgeClass_3.3,0,7,3,3,3.3,7_4,74,2010,0,2014,114480,0,65535,1.747
Columbia River,Wenatchee,2017,34770,AgeClass_0.5,0,6,0,5,0.5,6_1,61,2011,0,2012,166096,0,39792,4.174
Columbia River,Wenatchee,2017,34770,AgeClass_1.4,0,6,1,4,1.4,6_2,62,2011,0,2013,166096,0,39792,4.174
Columbia River,Wenatchee,2017,34770,AgeClass_2.3,0,6,2,3,2.3,6_3,63,2011,0,2014,166096,0,39792,4.174
Columbia River,Wenatchee,2017,34770,AgeClass_3.2,0,6,3,2,3.2,6_4,64,2011,0,2015,166096,0,39792,4.174
Columbia River,Wenatchee,2017,34770,AgeClass_0.4,0,5,0,4,0.4,5_1,51,2012,0,2013,85313,0,86157,0.99
Columbia River,Wenatchee,2017,34770,AgeClass_1.3,19947,5,1,3,1.3,5_2,52,2012,19947,2014,85313,23.38,86157,0.99
Columbia River,Wenatchee,2017,34770,AgeClass_2.2,554,5,2,2,2.2,5_3,53,2012,554,2015,85313,0.65,86157,0.99
Columbia River,Wenatchee,2017,34770,AgeClass_3.1,0,5,3,1,3.1,5_4,54,2012,0,2016,85313,0,86157,0.99
Columbia River,Wenatchee,2017,34770,AgeClass_0.3,0,4,0,3,0.3,4_1,41,2013,0,2014,17774,0,53382,0.333
Columbia River,Wenatchee,2017,34770,AgeClass_1.2,14268,4,1,2,1.2,4_2,42,2013,14268,2015,17774,80.27,53382,0.333
Columbia River,Wenatchee,2017,34770,AgeClass_2.1,0,4,2,1,2.1,4_3,43,2013,0,2016,17774,0,53382,0.333
Columbia River,Wenatchee,2017,34770,AgeClass_0.2,0,3,0,2,0.2,3_1,31,2014,0,2015,19443,0,107151,0.181
Columbia River,Wenatchee,2017,34770,AgeClass_1.1,0,3,1,1,1.1,3_2,32,2014,0,2016,19443,0,107151,0.181
Columbia River,Wenatchee,2017,34770,AgeClass_0.1,0,2,0,1,0.1,2_1,21,2015,0,2016,2256,0,145969,0.015
Columbia River,Wenatchee,2018,17351,AgeClass_3.4,0,8,3,4,3.4,8_4,84,2010,0,2014,114480,0,65535,1.747
Columbia River,Wenatchee,2018,17351,AgeClass_1.5,0,7,1,5,1.5,7_2,72,2011,0,2013,166096,0,39792,4.174
Columbia River,Wenatchee,2018,17351,AgeClass_2.4,0,7,2,4,2.4,7_3,73,2011,0,2014,166096,0,39792,4.174
Columbia River,Wenatchee,2018,17351,AgeClass_3.3,0,7,3,3,3.3,7_4,74,2011,0,2015,166096,0,39792,4.174
Columbia River,Wenatchee,2018,17351,AgeClass_0.5,0,6,0,5,0.5,6_1,61,2012,0,2013,85313,0,86157,0.99
Columbia River,Wenatchee,2018,17351,AgeClass_1.4,0,6,1,4,1.4,6_2,62,2012,0,2014,85313,0,86157,0.99
Columbia River,Wenatchee,2018,17351,AgeClass_2.3,0,6,2,3,2.3,6_3,63,2012,0,2015,85313,0,86157,0.99
Columbia River,Wenatchee,2018,17351,AgeClass_3.2,0,6,3,2,3.2,6_4,64,2012,0,2016,85313,0,86157,0.99
Columbia River,Wenatchee,2018,17351,AgeClass_0.4,0,5,0,4,0.4,5_1,51,2013,0,2014,17774,0,53382,0.333
Columbia River,Wenatchee,2018,17351,AgeClass_1.3,2174,5,1,3,1.3,5_2,52,2013,2174,2015,17774,12.23,53382,0.333
Columbia River,Wenatchee,2018,17351,AgeClass_2.2,1332,5,2,2,2.2,5_3,53,2013,1332,2016,17774,7.49,53382,0.333
Columbia River,Wenatchee,2018,17351,AgeClass_3.1,0,5,3,1,3.1,5_4,54,2013,0,2017,17774,0,53382,0.333
Columbia River,Wenatchee,2018,17351,AgeClass_0.3,0,4,0,3,0.3,4_1,41,2014,0,2015,19443,0,107151,0.181
Columbia River,Wenatchee,2018,17351,AgeClass_1.2,13845,4,1,2,1.2,4_2,42,2014,13845,2016,19443,71.21,107151,0.181
Columbia River,Wenatchee,2018,17351,AgeClass_2.1,0,4,2,1,2.1,4_3,43,2014,0,2017,19443,0,107151,0.181
Columbia River,Wenatchee,2018,17351,AgeClass_0.2,0,3,0,2,0.2,3_1,31,2015,0,2016,2256,0,145969,0.015
Columbia River,Wenatchee,2018,17351,AgeClass_1.1,0,3,1,1,1.1,3_2,32,2015,0,2017,2256,0,145969,0.015
Columbia River,Wenatchee,2018,17351,AgeClass_0.1,0,2,0,1,0.1,2_1,21,2016,0,2017,65608,0,94838,0.692
Columbia River,Wenatchee,2019,7777,AgeClass_3.4,0,8,3,4,3.4,8_4,84,2011,0,2015,166096,0,39792,4.174
Columbia River,Wenatchee,2019,7777,AgeClass_1.5,0,7,1,5,1.5,7_2,72,2012,0,2014,85313,0,86157,0.99
Columbia River,Wenatchee,2019,7777,AgeClass_2.4,0,7,2,4,2.4,7_3,73,2012,0,2015,85313,0,86157,0.99
Columbia River,Wenatchee,2019,7777,AgeClass_3.3,0,7,3,3,3.3,7_4,74,2012,0,2016,85313,0,86157,0.99
Columbia River,Wenatchee,2019,7777,AgeClass_0.5,0,6,0,5,0.5,6_1,61,2013,0,2014,17774,0,53382,0.333
Columbia River,Wenatchee,2019,7777,AgeClass_1.4,0,6,1,4,1.4,6_2,62,2013,0,2015,17774,0,53382,0.333
Columbia River,Wenatchee,2019,7777,AgeClass_2.3,0,6,2,3,2.3,6_3,63,2013,0,2016,17774,0,53382,0.333
Columbia River,Wenatchee,2019,7777,AgeClass_3.2,0,6,3,2,3.2,6_4,64,2013,0,2017,17774,0,53382,0.333
Columbia River,Wenatchee,2019,7777,AgeClass_0.4,0,5,0,4,0.4,5_1,51,2014,0,2015,19443,0,107151,0.181
Columbia River,Wenatchee,2019,7777,AgeClass_1.3,5334,5,1,3,1.3,5_2,52,2014,5334,2016,19443,27.43,107151,0.181
Columbia River,Wenatchee,2019,7777,AgeClass_2.2,264,5,2,2,2.2,5_3,53,2014,264,2017,19443,1.36,107151,0.181
Columbia River,Wenatchee,2019,7777,AgeClass_3.1,0,5,3,1,3.1,5_4,54,2014,0,2018,19443,0,107151,0.181
Columbia River,Wenatchee,2019,7777,AgeClass_0.3,0,4,0,3,0.3,4_1,41,2015,0,2016,2256,0,145969,0.015
Columbia River,Wenatchee,2019,7777,AgeClass_1.2,2144,4,1,2,1.2,4_2,42,2015,2144,2017,2256,95.04,145969,0.015
Columbia River,Wenatchee,2019,7777,AgeClass_2.1,0,4,2,1,2.1,4_3,43,2015,0,2018,2256,0,145969,0.015
Columbia River,Wenatchee,2019,7777,AgeClass_0.2,0,3,0,2,0.2,3_1,31,2016,0,2017,65608,0,94838,0.692
Columbia River,Wenatchee,2019,7777,AgeClass_1.1,36,3,1,1,1.1,3_2,32,2016,36,2018,65608,0.05,94838,0.692
Columbia River,Wenatchee,2019,7777,AgeClass_0.1,0,2,0,1,0.1,2_1,21,2017,0,2018,41229,0,34770,1.186
Columbia River,Wenatchee,2020,56111,AgeClass_3.4,0,8,3,4,3.4,8_4,84,2012,0,2016,85313,0,86157,0.99
Columbia River,Wenatchee,2020,56111,AgeClass_1.5,0,7,1,5,1.5,7_2,72,2013,0,2015,17774,0,53382,0.333
Columbia River,Wenatchee,2020,56111,AgeClass_2.4,0,7,2,4,2.4,7_3,73,2013,0,2016,17774,0,53382,0.333
Columbia River,Wenatchee,2020,56111,AgeClass_3.3,0,7,3,3,3.3,7_4,74,2013,0,2017,17774,0,53382,0.333
Columbia River,Wenatchee,2020,56111,AgeClass_0.5,0,6,0,5,0.5,6_1,61,2014,0,2015,19443,0,107151,0.181
Columbia River,Wenatchee,2020,56111,AgeClass_1.4,0,6,1,4,1.4,6_2,62,2014,0,2016,19443,0,107151,0.181
Columbia River,Wenatchee,2020,56111,AgeClass_2.3,0,6,2,3,2.3,6_3,63,2014,0,2017,19443,0,107151,0.181
Columbia River,Wenatchee,2020,56111,AgeClass_3.2,0,6,3,2,3.2,6_4,64,2014,0,2018,19443,0,107151,0.181
Columbia River,Wenatchee,2020,56111,AgeClass_0.4,0,5,0,4,0.4,5_1,51,2015,0,2016,2256,0,145969,0.015
Columbia River,Wenatchee,2020,56111,AgeClass_1.3,112,5,1,3,1.3,5_2,52,2015,112,2017,2256,4.96,145969,0.015
Columbia River,Wenatchee,2020,56111,AgeClass_2.2,0,5,2,2,2.2,5_3,53,2015,0,2018,2256,0,145969,0.015
Columbia River,Wenatchee,2020,56111,AgeClass_3.1,0,5,3,1,3.1,5_4,54,2015,0,2019,2256,0,145969,0.015
Columbia River,Wenatchee,2020,56111,AgeClass_0.3,0,4,0,3,0.3,4_1,41,2016,0,2017,65608,0,94838,0.692
Columbia River,Wenatchee,2020,56111,AgeClass_1.2,55999,4,1,2,1.2,4_2,42,2016,55999,2018,65608,85.35,94838,0.692
Columbia River,Wenatchee,2020,56111,AgeClass_2.1,0,4,2,1,2.1,4_3,43,2016,0,2019,65608,0,94838,0.692
Columbia River,Wenatchee,2020,56111,AgeClass_0.2,0,3,0,2,0.2,3_1,31,2017,0,2018,41229,0,34770,1.186
Columbia River,Wenatchee,2020,56111,AgeClass_1.1,0,3,1,1,1.1,3_2,32,2017,0,2019,41229,0,34770,1.186
Columbia River,Wenatchee,2020,56111,AgeClass_0.1,0,2,0,1,0.1,2_1,21,2018,0,2019,179170,0,17351,10.326
Columbia River,Wenatchee,2021,42866,AgeClass_3.4,0,8,3,4,3.4,8_4,84,2013,0,2017,17774,0,53382,0.333
Columbia River,Wenatchee,2021,42866,AgeClass_1.5,0,7,1,5,1.5,7_2,72,2014,0,2016,19443,0,107151,0.181
Columbia River,Wenatchee,2021,42866,AgeClass_2.4,0,7,2,4,2.4,7_3,73,2014,0,2017,19443,0,107151,0.181
Columbia River,Wenatchee,2021,42866,AgeClass_3.3,0,7,3,3,3.3,7_4,74,2014,0,2018,19443,0,107151,0.181
Columbia River,Wenatchee,2021,42866,AgeClass_0.5,0,6,0,5,0.5,6_1,61,2015,0,2016,2256,0,145969,0.015
Columbia River,Wenatchee,2021,42866,AgeClass_1.4,0,6,1,4,1.4,6_2,62,2015,0,2017,2256,0,145969,0.015
Columbia River,Wenatchee,2021,42866,AgeClass_2.3,0,6,2,3,2.3,6_3,63,2015,0,2018,2256,0,145969,0.015
Columbia River,Wenatchee,2021,42866,AgeClass_3.2,0,6,3,2,3.2,6_4,64,2015,0,2019,2256,0,145969,0.015
Columbia River,Wenatchee,2021,42866,AgeClass_0.4,0,5,0,4,0.4,5_1,51,2016,0,2017,65608,0,94838,0.692
Columbia River,Wenatchee,2021,42866,AgeClass_1.3,9225,5,1,3,1.3,5_2,52,2016,9225,2018,65608,14.06,94838,0.692
Columbia River,Wenatchee,2021,42866,AgeClass_2.2,348,5,2,2,2.2,5_3,53,2016,348,2019,65608,0.53,94838,0.692
Columbia River,Wenatchee,2021,42866,AgeClass_3.1,0,5,3,1,3.1,5_4,54,2016,0,2020,65608,0,94838,0.692
Columbia River,Wenatchee,2021,42866,AgeClass_0.3,0,4,0,3,0.3,4_1,41,2017,0,2018,41229,0,34770,1.186
Columbia River,Wenatchee,2021,42866,AgeClass_1.2,33293,4,1,2,1.2,4_2,42,2017,33293,2019,41229,80.75,34770,1.186
Columbia River,Wenatchee,2021,42866,AgeClass_2.1,0,4,2,1,2.1,4_3,43,2017,0,2020,41229,0,34770,1.186
Columbia River,Wenatchee,2021,42866,AgeClass_0.2,0,3,0,2,0.2,3_1,31,2018,0,2019,179170,0,17351,10.326
Columbia River,Wenatchee,2021,42866,AgeClass_1.1,0,3,1,1,1.1,3_2,32,2018,0,2020,179170,0,17351,10.326
Columbia River,Wenatchee,2021,42866,AgeClass_0.1,0,2,0,1,0.1,2_1,21,2019,0,2020,125641,0,7777,16.155
Columbia River,Wenatchee,2022,147473,AgeClass_3.4,0,8,3,4,3.4,8_4,84,2014,0,2018,19443,0,107151,0.181
Columbia River,Wenatchee,2022,147473,AgeClass_1.5,0,7,1,5,1.5,7_2,72,2015,0,2017,2256,0,145969,0.015
Columbia River,Wenatchee,2022,147473,AgeClass_2.4,0,7,2,4,2.4,7_3,73,2015,0,2018,2256,0,145969,0.015
Columbia River,Wenatchee,2022,147473,AgeClass_3.3,0,7,3,3,3.3,7_4,74,2015,0,2019,2256,0,145969,0.015
Columbia River,Wenatchee,2022,147473,AgeClass_0.5,0,6,0,5,0.5,6_1,61,2016,0,2017,65608,0,94838,0.692
Columbia River,Wenatchee,2022,147473,AgeClass_1.4,0,6,1,4,1.4,6_2,62,2016,0,2018,65608,0,94838,0.692
Columbia River,Wenatchee,2022,147473,AgeClass_2.3,0,6,2,3,2.3,6_3,63,2016,0,2019,65608,0,94838,0.692
Columbia River,Wenatchee,2022,147473,AgeClass_3.2,0,6,3,2,3.2,6_4,64,2016,0,2020,65608,0,94838,0.692
Columbia River,Wenatchee,2022,147473,AgeClass_0.4,0,5,0,4,0.4,5_1,51,2017,0,2018,41229,0,34770,1.186
Columbia River,Wenatchee,2022,147473,AgeClass_1.3,7776,5,1,3,1.3,5_2,52,2017,7776,2019,41229,18.86,34770,1.186
Columbia River,Wenatchee,2022,147473,AgeClass_2.2,160,5,2,2,2.2,5_3,53,2017,160,2020,41229,0.39,34770,1.186
Columbia River,Wenatchee,2022,147473,AgeClass_3.1,0,5,3,1,3.1,5_4,54,2017,0,2021,41229,0,34770,1.186
Columbia River,Wenatchee,2022,147473,AgeClass_0.3,0,4,0,3,0.3,4_1,41,2018,0,2019,179170,0,17351,10.326
Columbia River,Wenatchee,2022,147473,AgeClass_1.2,139537,4,1,2,1.2,4_2,42,2018,139537,2020,179170,77.88,17351,10.326
Columbia River,Wenatchee,2022,147473,AgeClass_2.1,0,4,2,1,2.1,4_3,43,2018,0,2021,179170,0,17351,10.326
Columbia River,Wenatchee,2022,147473,AgeClass_0.2,0,3,0,2,0.2,3_1,31,2019,0,2020,125641,0,7777,16.155
Columbia River,Wenatchee,2022,147473,AgeClass_1.1,0,3,1,1,1.1,3_2,32,2019,0,2021,125641,0,7777,16.155
Columbia River,Wenatchee,2022,147473,AgeClass_0.1,0,2,0,1,0.1,2_1,21,2020,0,2021,181080,0,56111,3.227
Columbia River,Wenatchee,2023,145783,AgeClass_3.4,0,8,3,4,3.4,8_4,84,2015,0,2019,2256,0,145969,0.015
Columbia River,Wenatchee,2023,145783,AgeClass_1.5,0,7,1,5,1.5,7_2,72,2016,0,2018,65608,0,94838,0.692
Columbia River,Wenatchee,2023,145783,AgeClass_2.4,0,7,2,4,2.4,7_3,73,2016,0,2019,65608,0,94838,0.692
Columbia River,Wenatchee,2023,145783,AgeClass_3.3,0,7,3,3,3.3,7_4,74,2016,0,2020,65608,0,94838,0.692
Columbia River,Wenatchee,2023,145783,AgeClass_0.5,0,6,0,5,0.5,6_1,61,2017,0,2018,41229,0,34770,1.186
Columbia River,Wenatchee,2023,145783,AgeClass_1.4,0,6,1,4,1.4,6_2,62,2017,0,2019,41229,0,34770,1.186
Columbia River,Wenatchee,2023,145783,AgeClass_2.3,0,6,2,3,2.3,6_3,63,2017,0,2020,41229,0,34770,1.186
Columbia River,Wenatchee,2023,145783,AgeClass_3.2,0,6,3,2,3.2,6_4,64,2017,0,2021,41229,0,34770,1.186
Columbia River,Wenatchee,2023,145783,AgeClass_0.4,0,5,0,4,0.4,5_1,51,2018,0,2019,179170,0,17351,10.326
Columbia River,Wenatchee,2023,145783,AgeClass_1.3,35619,5,1,3,1.3,5_2,52,2018,35619,2020,179170,19.88,17351,10.326
Columbia River,Wenatchee,2023,145783,AgeClass_2.2,4014,5,2,2,2.2,5_3,53,2018,4014,2021,179170,2.24,17351,10.326
Columbia River,Wenatchee,2023,145783,AgeClass_3.1,0,5,3,1,3.1,5_4,54,2018,0,2022,179170,0,17351,10.326
Columbia River,Wenatchee,2023,145783,AgeClass_0.3,0,4,0,3,0.3,4_1,41,2019,0,2020,125641,0,7777,16.155
Columbia River,Wenatchee,2023,145783,AgeClass_1.2,105522,4,1,2,1.2,4_2,42,2019,105522,2021,125641,83.99,7777,16.155
Columbia River,Wenatchee,2023,145783,AgeClass_2.1,328,4,2,1,2.1,4_3,43,2019,328,2022,125641,0.26,7777,16.155
Columbia River,Wenatchee,2023,145783,AgeClass_0.2,0,3,0,2,0.2,3_1,31,2020,0,2021,181080,0,56111,3.227
Columbia River,Wenatchee,2023,145783,AgeClass_1.1,300,3,1,1,1.1,3_2,32,2020,300,2022,181080,0.17,56111,3.227
Columbia River,Wenatchee,2023,145783,AgeClass_0.1,0,2,0,1,0.1,2_1,21,2021,0,2022,45489,0,42866,1.061
Columbia River,Wenatchee,2024,182297,AgeClass_3.4,0,8,3,4,3.4,8_4,84,2016,0,2020,65608,0,94838,0.692
Columbia River,Wenatchee,2024,182297,AgeClass_1.5,0,7,1,5,1.5,7_2,72,2017,0,2019,41229,0,34770,1.186
Columbia River,Wenatchee,2024,182297,AgeClass_2.4,0,7,2,4,2.4,7_3,73,2017,0,2020,41229,0,34770,1.186
Columbia River,Wenatchee,2024,182297,AgeClass_3.3,0,7,3,3,3.3,7_4,74,2017,0,2021,41229,0,34770,1.186
Columbia River,Wenatchee,2024,182297,AgeClass_0.5,0,6,0,5,0.5,6_1,61,2018,0,2019,179170,0,17351,10.326
Columbia River,Wenatchee,2024,182297,AgeClass_1.4,0,6,1,4,1.4,6_2,62,2018,0,2020,179170,0,17351,10.326
Columbia River,Wenatchee,2024,182297,AgeClass_2.3,0,6,2,3,2.3,6_3,63,2018,0,2021,179170,0,17351,10.326
Columbia River,Wenatchee,2024,182297,AgeClass_3.2,0,6,3,2,3.2,6_4,64,2018,0,2022,179170,0,17351,10.326
Columbia River,Wenatchee,2024,182297,AgeClass_0.4,0,5,0,4,0.4,5_1,51,2019,0,2020,125641,0,7777,16.155
Columbia River,Wenatchee,2024,182297,AgeClass_1.3,14462,5,1,3,1.3,5_2,52,2019,14462,2021,125641,11.51,7777,16.155
Columbia River,Wenatchee,2024,182297,AgeClass_2.2,5329,5,2,2,2.2,5_3,53,2019,5329,2022,125641,4.24,7777,16.155
Columbia River,Wenatchee,2024,182297,AgeClass_3.1,0,5,3,1,3.1,5_4,54,2019,0,2023,125641,0,7777,16.155
Columbia River,Wenatchee,2024,182297,AgeClass_0.3,0,4,0,3,0.3,4_1,41,2020,0,2021,181080,0,56111,3.227
Columbia River,Wenatchee,2024,182297,AgeClass_1.2,161732,4,1,2,1.2,4_2,42,2020,161732,2022,181080,89.32,56111,3.227
Columbia River,Wenatchee,2024,182297,AgeClass_2.1,774,4,2,1,2.1,4_3,43,2020,774,2023,181080,0.43,56111,3.227
Columbia River,Wenatchee,2024,182297,AgeClass_0.2,0,3,0,2,0.2,3_1,31,2021,0,2022,45489,0,42866,1.061
Columbia River,Wenatchee,2024,182297,AgeClass_1.1,0,3,1,1,1.1,3_2,32,2021,0,2023,45489,0,42866,1.061
Columbia River,Wenatchee,2024,182297,AgeClass_0.1,0,2,0,1,0.1,2_1,21,2022,0,2023,0,NA,147473,0
Columbia River,Wenatchee,2025,63763,AgeClass_3.4,0,8,3,4,3.4,8_4,84,2017,0,2021,41229,0,34770,1.186
Columbia River,Wenatchee,2025,63763,AgeClass_1.5,0,7,1,5,1.5,7_2,72,2018,0,2020,179170,0,17351,10.326
Columbia River,Wenatchee,2025,63763,AgeClass_2.4,0,7,2,4,2.4,7_3,73,2018,0,2021,179170,0,17351,10.326
Columbia River,Wenatchee,2025,63763,AgeClass_3.3,0,7,3,3,3.3,7_4,74,2018,0,2022,179170,0,17351,10.326
Columbia River,Wenatchee,2025,63763,AgeClass_0.5,0,6,0,5,0.5,6_1,61,2019,0,2020,125641,0,7777,16.155
Columbia River,Wenatchee,2025,63763,AgeClass_1.4,0,6,1,4,1.4,6_2,62,2019,0,2021,125641,0,7777,16.155
Columbia River,Wenatchee,2025,63763,AgeClass_2.3,0,6,2,3,2.3,6_3,63,2019,0,2022,125641,0,7777,16.155
Columbia River,Wenatchee,2025,63763,AgeClass_3.2,0,6,3,2,3.2,6_4,64,2019,0,2023,125641,0,7777,16.155
Columbia River,Wenatchee,2025,63763,AgeClass_0.4,0,5,0,4,0.4,5_1,51,2020,0,2021,181080,0,56111,3.227
Columbia River,Wenatchee,2025,63763,AgeClass_1.3,2044,5,1,3,1.3,5_2,52,2020,2044,2022,181080,1.13,56111,3.227
Columbia River,Wenatchee,2025,63763,AgeClass_2.2,16230,5,2,2,2.2,5_3,53,2020,16230,2023,181080,8.96,56111,3.227
Columbia River,Wenatchee,2025,63763,AgeClass_3.1,0,5,3,1,3.1,5_4,54,2020,0,2024,181080,0,56111,3.227
Columbia River,Wenatchee,2025,63763,AgeClass_0.3,0,4,0,3,0.3,4_1,41,2021,0,2022,45489,0,42866,1.061
Columbia River,Wenatchee,2025,63763,AgeClass_1.2,45489,4,1,2,1.2,4_2,42,2021,45489,2023,45489,100,42866,1.061
Columbia River,Wenatchee,2025,63763,AgeClass_2.1,0,4,2,1,2.1,4_3,43,2021,0,2024,45489,0,42866,1.061
Columbia River,Wenatchee,2025,63763,AgeClass_0.2,0,3,0,2,0.2,3_1,31,2022,0,2023,0,NA,147473,0
Columbia River,Wenatchee,2025,63763,AgeClass_1.1,0,3,1,1,1.1,3_2,32,2022,0,2024,0,NA,147473,0
Columbia River,Wenatchee,2025,63763,AgeClass_0.1,0,2,0,1,0.1,2_1,21,2023,0,2024,NA,NA,145783,NA
