Stock,FC_Year,ModelLabel,Age,PointFC,AvgRankByAge,p10,p25,p50,p75,p90,System
Ugashik,2026,SibRegKalman,Age 6,454213,3.8333333333333335,124546,223100,429939,820686,1250087,Bristol Bay
Ugashik,2026,SibRegKalman,Total,4831102,5.5,1941891,2938698,4334904,6272141,7763583,Bristol Bay
Ugashik,2026,TimeSeriesArimaBC,Age 3,112665,8.666666666666666,2789,16950,78373,370197,1241774,Bristol Bay
Ugashik,2026,TimeSeriesArimaBC,Age 4,4564901,6.666666666666667,637604,1678076,3887472,9234417,17339564,Bristol Bay
Ugashik,2026,TimeSeriesArimaBC,Age 5,5711289,8.333333333333334,1726141,2738838,5028482,8173804,12076348,Bristol Bay
Ugashik,2026,TimeSeriesArimaBC,Age 6,141549,5.333333333333333,25776,60370,120555,262776,435692,Bristol Bay
Ugashik,2026,TimeSeriesArimaBC,Total,10530404,6.666666666666667,2680879,5187292,8777750,14791166,20829049,Bristol Bay
Ugashik,2026,TimeSeriesArimaNoBC,Age 3,77173,4.5,792,5444,52881,411178,1645485,Bristol Bay
Ugashik,2026,TimeSeriesArimaNoBC,Age 4,2893868,3.1666666666666665,179436,529646,2254865,7421064,18757785,Bristol Bay
Ugashik,2026,TimeSeriesArimaNoBC,Age 5,4457027,5.166666666666667,160004,748379,2567578,11022550,29363190,Bristol Bay
Ugashik,2026,TimeSeriesArimaNoBC,Age 6,0,1.6666666666666667,0,0,0,2,9,Bristol Bay
Ugashik,2026,TimeSeriesArimaNoBC,Total,7428068,3.1666666666666665,2394739,3760092,5961059,9134502,13053987,Bristol Bay
Ugashik,2026,TimeSeriesExpSmoothBC,Age 3,112709,8.333333333333334,3312,18644,83326,470306,1244706,Bristol Bay
Ugashik,2026,TimeSeriesExpSmoothBC,Age 4,4540897,7.666666666666667,606931,1210626,3667795,7488762,13036269,Bristol Bay
Ugashik,2026,TimeSeriesExpSmoothBC,Age 5,3158848,8,1015645,1647788,2599828,4686338,7093300,Bristol Bay
Ugashik,2026,TimeSeriesExpSmoothBC,Age 6,364100,6.75,75944,140077,286346,599648,1077548,Bristol Bay
Ugashik,2026,TimeSeriesExpSmoothBC,Total,8176554,7.666666666666667,2430779,4129802,6752653,11249616,15876312,Bristol Bay
Ugashik,2026,TimeSeriesExpSmoothNoBC,Age 3,61199,5.166666666666667,610,5149,46696,311951,1463935,Bristol Bay
Ugashik,2026,TimeSeriesExpSmoothNoBC,Age 4,1711628,2.1666666666666665,42278,195093,1257627,5113069,13627726,Bristol Bay
Ugashik,2026,TimeSeriesExpSmoothNoBC,Age 5,2774037,2.8333333333333335,161895,545334,2287248,7374716,17588025,Bristol Bay
Ugashik,2026,TimeSeriesExpSmoothNoBC,Age 6,365933,1.3333333333333333,87668,171204,300787,594141,940000,Bristol Bay
Ugashik,2026,TimeSeriesExpSmoothNoBC,Total,4912797,2.3333333333333335,1267880,2244002,4045043,7060104,10241994,Bristol Bay
Wood,2021,Naive4,Age 3,71782,4.333333333333333,423,3612,26541,210674,1121267,Bristol Bay
Wood,2021,Naive4,Age 4,10931056,4.083333333333333,3758450,5507200,9751237,15895400,22390853,Bristol Bay
Wood,2021,Naive4,Age 5,2557490,2.5833333333333335,1266831,1644102,2367016,3293546,4136189,Bristol Bay
Wood,2021,Naive4,Total,13560329,4.5,6784703,9088016,12303745,16179244,20173559,Bristol Bay
Wood,2021,Naive8,Age 3,78051,3.1666666666666665,552,5428,44188,362504,1598168,Bristol Bay
Wood,2021,Naive8,Age 4,6965181,5.416666666666667,2153501,3553977,6036477,9963034,13899965,Bristol Bay
Wood,2021,Naive8,Age 5,2436402,4.166666666666667,1150182,1587480,2299995,3150678,3938922,Bristol Bay
Wood,2021,Naive8,Total,9479633,6.25,4465609,6224742,9017502,11951905,14363548,Bristol Bay
Wood,2021,SibRegSimple,Age 3,98990,5.166666666666667,942,8368,66274,439374,1872817,Bristol Bay
Wood,2021,SibRegSimple,Age 4,2854578,6.75,27887,220338,1683581,14629861,67087755,Bristol Bay
Wood,2021,SibRegSimple,Age 5,2568231,7.833333333333333,1038532,1490364,2213731,3182645,4322181,Bristol Bay
Wood,2021,SibRegSimple,Total,5521800,7.25,2231283,3114030,4854247,6962144,9358297,Bristol Bay
Wood,2021,SibRegLogPower,Age 3,98990,5.166666666666667,877,6991,90020,562548,2687174,Bristol Bay
Wood,2021,SibRegLogPower,Age 4,3735567,5.5,1444279,2153170,3427187,5159532,7080502,Bristol Bay
Wood,2021,SibRegLogPower,Age 5,3376023,2.4166666666666665,1884901,2360604,3184951,4171078,5060100,Bristol Bay
Wood,2021,SibRegLogPower,Total,7210581,5.333333333333333,4282333,5594004,6936928,8472394,9978329,Bristol Bay
Wood,2021,SibRegKalman,Age 3,98990,5.166666666666667,640,5878,54628,439032,2950859,Bristol Bay
Wood,2021,SibRegKalman,Age 4,3828189,3.3333333333333335,1562684,2351669,3491758,5231178,6816280,Bristol Bay
Wood,2021,SibRegKalman,Age 5,2708936,5.166666666666667,1409235,1914284,2515648,3396912,3919276,Bristol Bay
Wood,2021,SibRegKalman,Total,6636115,2.8333333333333335,4005833,5037564,6302492,7997465,9541770,Bristol Bay
Wood,2021,TimeSeriesArimaBC,Age 3,11079,5.666666666666667,95,839,7186,56465,248022,Bristol Bay
Wood,2021,TimeSeriesArimaBC,Age 4,7883120,6.333333333333333,2735109,4264242,7589118,12144612,17386262,Bristol Bay
Wood,2021,TimeSeriesArimaBC,Age 5,2812257,5.25,102665,453846,1957139,8539628,21667499,Bristol Bay
Wood,2021,TimeSeriesArimaBC,Total,10706456,4.916666666666667,5058372,6918267,9730405,13253606,16560600,Bristol Bay
Wood,2021,TimeSeriesArimaNoBC,Age 3,42358,7.666666666666667,252,3045,24371,210492,868359,Bristol Bay
Wood,2021,TimeSeriesArimaNoBC,Age 4,4850389,6.666666666666667,1584356,2479044,4171986,6911084,9605465,Bristol Bay
Wood,2021,TimeSeriesArimaNoBC,Age 5,2654077,4.416666666666667,1250577,1763723,2403363,3240568,4077605,Bristol Bay
Wood,2021,TimeSeriesArimaNoBC,Total,7546824,6.5,3533254,5049278,6801180,9333132,11052386,Bristol Bay
Wood,2021,TimeSeriesExpSmoothBC,Age 3,11242,5.166666666666667,66,513,6499,57965,309558,Bristol Bay
Wood,2021,TimeSeriesExpSmoothBC,Age 4,5922572,2.8333333333333335,2113117,3308512,5200745,8375112,11697765,Bristol Bay
Wood,2021,TimeSeriesExpSmoothBC,Age 5,2805847,8.166666666666666,1333379,1804518,2535151,3538016,4502837,Bristol Bay
Wood,2021,TimeSeriesExpSmoothBC,Total,8739661,3.5,3974176,5873290,8003931,10319179,13021577,Bristol Bay
Wood,2021,TimeSeriesExpSmoothNoBC,Age 3,48165,3.5,369,3050,28482,212206,1085806,Bristol Bay
Wood,2021,TimeSeriesExpSmoothNoBC,Age 4,6060852,4.083333333333333,2062579,3196182,5208261,8108610,11453341,Bristol Bay
Wood,2021,TimeSeriesExpSmoothNoBC,Age 5,2692037,5,1441076,1894890,2677817,3466002,4439280,Bristol Bay
Wood,2021,TimeSeriesExpSmoothNoBC,Total,8801054,3.9166666666666665,4386976,6080908,8305526,10571017,13350394,Bristol Bay
Wood,2022,Naive4,Age 3,33084,5,149,1900,15775,131880,631621,Bristol Bay
Wood,2022,Naive4,Age 4,11297544,3.25,3843139,6021130,10159805,16512812,22627071,Bristol Bay
Wood,2022,Naive4,Age 5,2558020,2.4166666666666665,1286167,1768652,2518687,3441823,4284271,Bristol Bay
Wood,2022,Naive4,Total,13888648,3.1666666666666665,7109827,9828688,13319862,17881066,22168843,Bristol Bay
Wood,2022,Naive8,Age 3,73888,3.8333333333333335,735,4294,44569,335144,1353407,Bristol Bay
Wood,2022,Naive8,Age 4,8185022,4.833333333333333,2673544,4521828,7470846,11065676,16530625,Bristol Bay
Wood,2022,Naive8,Age 5,2388676,3.5,1262240,1778158,2422383,3254275,4149244,Bristol Bay
Wood,2022,Naive8,Total,10647586,5.916666666666667,4788265,7042347,9850082,13843296,18311478,Bristol Bay
Wood,2022,SibRegSimple,Age 3,59131,5.833333333333333,513,3274,30737,217672,1027202,Bristol Bay
Wood,2022,SibRegSimple,Age 4,698193,7.333333333333333,6252,49374,429727,2558910,11882584,Bristol Bay
Wood,2022,SibRegSimple,Age 5,4920053,7.916666666666667,2007784,3027210,4777872,6640240,8634635,Bristol Bay
Wood,2022,SibRegSimple,Total,5677378,7.583333333333333,2532876,3459256,5343983,7402102,9572363,Bristol Bay
Wood,2022,SibRegLogPower,Age 3,59131,5.833333333333333,548,4896,42423,290406,1578412,Bristol Bay
Wood,2022,SibRegLogPower,Age 4,3244968,5.5,1206464,1826568,2863265,4303682,6081831,Bristol Bay
Wood,2022,SibRegLogPower,Age 5,4249252,2.6666666666666665,2253272,2956443,3859113,5310004,6462038,Bristol Bay
Wood,2022,SibRegLogPower,Total,7553352,6.25,4565693,5849808,7042520,8563648,9800033,Bristol Bay
Wood,2022,SibRegKalman,Age 3,59131,5.833333333333333,312,2922,31360,321918,1337793,Bristol Bay
Wood,2022,SibRegKalman,Age 4,2179807,4,860098,1259610,1949276,2925238,4293898,Bristol Bay
Wood,2022,SibRegKalman,Age 5,3605673,5.166666666666667,1881289,2476572,3404108,4574810,5546613,Bristol Bay
Wood,2022,SibRegKalman,Total,5844611,2.9166666666666665,3447928,4280963,5415911,6873648,7935243,Bristol Bay
Wood,2022,TimeSeriesArimaBC,Age 3,10667,4.25,111,616,6604,52020,237926,Bristol Bay
Wood,2022,TimeSeriesArimaBC,Age 4,9264378,5.583333333333333,2898249,4869408,8597037,12993113,18637589,Bristol Bay
Wood,2022,TimeSeriesArimaBC,Age 5,2453562,5.833333333333333,133601,508297,2106625,7019562,17323828,Bristol Bay
Wood,2022,TimeSeriesArimaBC,Total,11728608,4.583333333333333,5589557,7769502,11328949,15005032,19007821,Bristol Bay
Wood,2022,TimeSeriesArimaNoBC,Age 3,38495,7.666666666666667,253,2234,20833,153396,590482,Bristol Bay
Wood,2022,TimeSeriesArimaNoBC,Age 4,16598854,6.666666666666667,5299536,8230131,14739333,24546296,36171854,Bristol Bay
Wood,2022,TimeSeriesArimaNoBC,Age 5,2343028,4.666666666666667,1075295,1536963,2183573,2965453,3805991,Bristol Bay
Wood,2022,TimeSeriesArimaNoBC,Total,18980378,6.583333333333333,9475534,12985749,18045151,23236103,28758296,Bristol Bay
Wood,2022,TimeSeriesExpSmoothBC,Age 3,10820,3.75,67,660,5829,54948,252582,Bristol Bay
Wood,2022,TimeSeriesExpSmoothBC,Age 4,9067668,3.5,3008746,4588124,7819863,12342790,17757637,Bristol Bay
Wood,2022,TimeSeriesExpSmoothBC,Age 5,3250239,8.166666666666666,1503794,2118999,2987523,4084492,5296088,Bristol Bay
Wood,2022,TimeSeriesExpSmoothBC,Total,12328727,3.5,6701179,8562822,11311318,15403912,19149820,Bristol Bay
Wood,2022,TimeSeriesExpSmoothNoBC,Age 3,43964,3,319,2192,22572,191445,733230,Bristol Bay
Wood,2022,TimeSeriesExpSmoothNoBC,Age 4,6770793,4.333333333333333,2319400,3530959,6147029,10235238,14555856,Bristol Bay
Wood,2022,TimeSeriesExpSmoothNoBC,Age 5,1959251,4.666666666666667,940638,1267570,1847846,2516640,3189070,Bristol Bay
Wood,2022,TimeSeriesExpSmoothNoBC,Total,8774008,4.5,4266407,5964866,8023289,10226857,12533824,Bristol Bay
Wood,2023,Naive4,Age 3,34886,4.333333333333333,282,2644,20428,159385,632705,Bristol Bay
Wood,2023,Naive4,Age 4,8110394,3.25,2961792,5149900,8362588,12320245,16948093,Bristol Bay
Wood,2023,Naive4,Age 5,3126868,3.1666666666666665,1598495,2028992,2704802,3795260,4817413,Bristol Bay
Wood,2023,Naive4,Total,11272148,3.1666666666666665,5615856,7775982,10242350,13932974,16928681,Bristol Bay
Wood,2023,Naive8,Age 3,73488,4.333333333333333,710,5535,50224,365736,1764199,Bristol Bay
Wood,2023,Naive8,Age 4,8522394,4.5,2981876,4508016,7491284,11885076,17646905,Bristol Bay
Wood,2023,Naive8,Age 5,2693093,4,1302831,1805735,2546599,3690337,4598026,Bristol Bay
Wood,2023,Naive8,Total,11288975,5.833333333333333,5150850,7768272,10658932,14054562,17958818,Bristol Bay
Wood,2023,SibRegSimple,Age 3,27909,5.666666666666667,223,1534,17744,136922,489050,Bristol Bay
Wood,2023,SibRegSimple,Age 4,594665,7.25,5909,44512,343204,2672900,13771890,Bristol Bay
Wood,2023,SibRegSimple,Age 5,3295616,8,1454811,2038670,3008450,4224420,5897676,Bristol Bay
Wood,2023,SibRegSimple,Total,3918190,7.75,1765132,2597174,3783890,5210066,6471660,Bristol Bay
Wood,2023,SibRegLogPower,Age 3,27909,5.666666666666667,151,1640,15915,140744,558147,Bristol Bay
Wood,2023,SibRegLogPower,Age 4,3275566,5.5,1200333,1876186,3040626,4559936,6485383,Bristol Bay
Wood,2023,SibRegLogPower,Age 5,3682005,1.8333333333333333,1914119,2534109,3383299,4428885,5389298,Bristol Bay
Wood,2023,SibRegLogPower,Total,6985480,6.416666666666667,4217705,5283448,6531624,8042435,9143463,Bristol Bay
Wood,2023,SibRegKalman,Age 3,27909,5.666666666666667,271,2223,17363,118272,683110,Bristol Bay
Wood,2023,SibRegKalman,Age 4,2188988,4.166666666666667,781481,1317158,1969881,3139744,4195926,Bristol Bay
Wood,2023,SibRegKalman,Age 5,2615632,4,1464381,1872992,2550956,3330078,3968445,Bristol Bay
Wood,2023,SibRegKalman,Total,4832529,4,2741558,3466184,4421775,5480657,6477111,Bristol Bay
Wood,2023,TimeSeriesArimaBC,Age 3,11362,3.9166666666666665,115,1110,9155,46368,186439,Bristol Bay
Wood,2023,TimeSeriesArimaBC,Age 4,8826557,5.666666666666667,2813690,4925794,8182277,12950923,17975096,Bristol Bay
Wood,2023,TimeSeriesArimaBC,Age 5,3019834,5.416666666666667,202362,586322,2332738,8386810,22971975,Bristol Bay
Wood,2023,TimeSeriesArimaBC,Total,11857753,3.75,5388334,7797074,11059206,15226130,19208757,Bristol Bay
Wood,2023,TimeSeriesArimaNoBC,Age 3,44994,8.333333333333334,441,2663,34840,249404,973429,Bristol Bay
Wood,2023,TimeSeriesArimaNoBC,Age 4,6288759,6.583333333333333,2146454,3390218,5965787,9754838,13369179,Bristol Bay
Wood,2023,TimeSeriesArimaNoBC,Age 5,3325137,4.583333333333333,1515205,2070390,2928185,4108164,5478756,Bristol Bay
Wood,2023,TimeSeriesArimaNoBC,Total,9658889,6.5,4509640,6098961,8557672,11754174,14810853,Bristol Bay
Wood,2023,TimeSeriesExpSmoothBC,Age 3,11625,3.4166666666666665,103,1038,7342,63029,402036,Bristol Bay
Wood,2023,TimeSeriesExpSmoothBC,Age 4,8765532,3.6666666666666665,3091232,4842074,7778418,12063050,16563330,Bristol Bay
Wood,2023,TimeSeriesExpSmoothBC,Age 5,3326141,8.166666666666666,1538498,2098993,2972498,4051194,5258093,Bristol Bay
Wood,2023,TimeSeriesExpSmoothBC,Total,12103298,3.0833333333333335,5757914,8129180,11039366,14699584,18658057,Bristol Bay
Wood,2023,TimeSeriesExpSmoothNoBC,Age 3,39945,3.6666666666666665,278,2360,21938,154168,908478,Bristol Bay
Wood,2023,TimeSeriesExpSmoothNoBC,Age 4,6802970,4.416666666666667,2360862,3775760,6215692,10077982,14417471,Bristol Bay
Wood,2023,TimeSeriesExpSmoothNoBC,Age 5,3400128,5.833333333333333,1751954,2390626,3428087,4564896,5845910,Bristol Bay
Wood,2023,TimeSeriesExpSmoothNoBC,Total,10243044,4.5,4746902,6715380,9083885,11740901,15179008,Bristol Bay
Wood,2024,Naive4,Age 3,28505,4.5,238,1820,17708,151308,924139,Bristol Bay
Wood,2024,Naive4,Age 4,6937554,3.5833333333333335,2277595,3580087,6183237,9642082,13526202,Bristol Bay
Wood,2024,Naive4,Age 5,3582406,3.1666666666666665,1720487,2278742,3233358,4481536,5671254,Bristol Bay
Wood,2024,Naive4,Total,10548465,3.0833333333333335,5504007,7445232,10276087,13056636,15634398,Bristol Bay
Wood,2024,Naive8,Age 3,71585,4.333333333333333,775,5153,43988,374074,1534318,Bristol Bay
Wood,2024,Naive8,Age 4,8610995,4.5,2966655,4777437,7731013,12086517,16583319,Bristol Bay
Wood,2024,Naive8,Age 5,3161814,4.333333333333333,1607375,2052894,2913884,4173974,5113751,Bristol Bay
Wood,2024,Naive8,Total,11844394,5.833333333333333,5714853,8295360,11280768,14952824,18552482,Bristol Bay
Wood,2024,SibRegSimple,Age 3,40308,5.833333333333333,299,2062,18840,161718,816009,Bristol Bay
Wood,2024,SibRegSimple,Age 4,5128005,7.416666666666667,50442,336144,3188120,33537778,128834406,Bristol Bay
Wood,2024,SibRegSimple,Age 5,1545832,8,660895,982854,1496136,2163678,2835361,Bristol Bay
Wood,2024,SibRegSimple,Total,6714145,8.25,2703317,4078395,6029490,8457194,10937586,Bristol Bay
Wood,2024,SibRegLogPower,Age 3,40308,5.833333333333333,170,1990,19287,156982,537943,Bristol Bay
Wood,2024,SibRegLogPower,Age 4,4469639,5.5,1664554,2617481,4391842,6771651,9262144,Bristol Bay
Wood,2024,SibRegLogPower,Age 5,2735597,1.8333333333333333,1444399,1947650,2604590,3340385,4002974,Bristol Bay
Wood,2024,SibRegLogPower,Total,7245544,6.333333333333333,4198375,5393176,7000813,8419442,9833970,Bristol Bay
Wood,2024,SibRegKalman,Age 3,40308,5.833333333333333,302,2292,26607,192170,926663,Bristol Bay
Wood,2024,SibRegKalman,Age 4,5748388,3.8333333333333335,2124414,3227518,5145578,7806828,9988976,Bristol Bay
Wood,2024,SibRegKalman,Age 5,2587096,4.166666666666667,1397848,1863306,2456427,3323557,4075816,Bristol Bay
Wood,2024,SibRegKalman,Total,8375791,4.583333333333333,4768340,6067273,7963484,9863240,12100629,Bristol Bay
Wood,2024,TimeSeriesArimaBC,Age 3,11538,4.166666666666667,61,624,6845,40471,179218,Bristol Bay
Wood,2024,TimeSeriesArimaBC,Age 4,7206476,5.833333333333333,2495872,3627937,5945334,9892844,14152457,Bristol Bay
Wood,2024,TimeSeriesArimaBC,Age 5,3837805,5.666666666666667,219266,882812,3247642,11186540,26216473,Bristol Bay
Wood,2024,TimeSeriesArimaBC,Total,11055819,3.75,5326576,7439096,10020364,13138742,16715292,Bristol Bay
Wood,2024,TimeSeriesArimaNoBC,Age 3,58242,7.666666666666667,610,2952,31750,310097,1494588,Bristol Bay
Wood,2024,TimeSeriesArimaNoBC,Age 4,7469529,6.583333333333333,2512628,4122270,6976878,11264286,16113180,Bristol Bay
Wood,2024,TimeSeriesArimaNoBC,Age 5,3773646,4.5,1700961,2415104,3463324,5065450,6413414,Bristol Bay
Wood,2024,TimeSeriesArimaNoBC,Total,11301417,6.083333333333333,5422090,7619891,10936767,14093744,17168378,Bristol Bay
Wood,2024,TimeSeriesExpSmoothBC,Age 3,10990,3.8333333333333335,77,495,3891,33670,154455,Bristol Bay
Wood,2024,TimeSeriesExpSmoothBC,Age 4,6882833,4.166666666666667,2268625,3569801,6115552,9280372,12701981,Bristol Bay
Wood,2024,TimeSeriesExpSmoothBC,Age 5,3423752,8,1696995,2295758,3171988,4417072,5631214,Bristol Bay
Wood,2024,TimeSeriesExpSmoothBC,Total,10317576,3.0833333333333335,5128034,6820538,9169929,12102302,15395218,Bristol Bay
Wood,2024,TimeSeriesExpSmoothNoBC,Age 3,41641,3,545,2675,18511,127086,746055,Bristol Bay
Wood,2024,TimeSeriesExpSmoothNoBC,Age 4,7019566,3.5833333333333335,2575041,3943712,6290427,9880219,12773142,Bristol Bay
Wood,2024,TimeSeriesExpSmoothNoBC,Age 5,4777294,5.333333333333333,2233812,3229546,4502279,6119473,7854569,Bristol Bay
Wood,2024,TimeSeriesExpSmoothNoBC,Total,11838501,4,5870013,7796168,11023540,14841153,17986719,Bristol Bay
Wood,2025,Naive4,Age 3,23104,4.333333333333333,123,1030,11182,102803,478657,Bristol Bay
Wood,2025,Naive4,Age 4,8069459,3.6666666666666665,2613480,4341998,6938465,10490772,14847860,Bristol Bay
Wood,2025,Naive4,Age 5,3501314,3.25,1755084,2282970,3152779,4403224,5343925,Bristol Bay
Wood,2025,Naive4,Total,11593876,3.25,5877860,7998170,11082996,14153072,17726385,Bristol Bay
Wood,2025,Naive8,Age 3,47443,4.5,364,3611,27212,183006,1151431,Bristol Bay
Wood,2025,Naive8,Age 4,9500258,4.166666666666667,3675190,5242965,8721094,13825620,18938810,Bristol Bay
Wood,2025,Naive8,Age 5,3029402,4.25,1421170,1961928,2897163,4053664,5178918,Bristol Bay
Wood,2025,Naive8,Total,12577102,5.5,6025718,8623748,11827099,15607376,19078988,Bristol Bay
Wood,2025,SibRegSimple,Age 3,25741,5.666666666666667,242,1740,16963,147861,573402,Bristol Bay
Wood,2025,SibRegSimple,Age 4,1262371,7.5,11229,94372,784776,6934346,22572398,Bristol Bay
Wood,2025,SibRegSimple,Age 5,4702511,7.833333333333333,1872589,2837853,4212602,6261003,8397508,Bristol Bay
Wood,2025,SibRegSimple,Total,5990622,8.416666666666666,2959967,4088618,5653829,8366406,11158967,Bristol Bay
Wood,2025,SibRegLogPower,Age 3,25741,5.666666666666667,506,2458,20340,153834,671731,Bristol Bay
Wood,2025,SibRegLogPower,Age 4,3788451,5.5,1455333,2191881,3438332,5036672,6662984,Bristol Bay
Wood,2025,SibRegLogPower,Age 5,4270698,1.8333333333333333,2327667,2985281,3883893,5030374,6391899,Bristol Bay
Wood,2025,SibRegLogPower,Total,8084889,6.333333333333333,4910044,6023731,7759872,9586399,11161489,Bristol Bay
Wood,2025,SibRegKalman,Age 3,25741,5.666666666666667,175,1099,12787,109371,547040,Bristol Bay
Wood,2025,SibRegKalman,Age 4,2760834,3.8333333333333335,1166635,1602662,2407625,3609350,4794338,Bristol Bay
Wood,2025,SibRegKalman,Age 5,3787386,3.3333333333333335,1940186,2622478,3554912,4855766,5921037,Bristol Bay
Wood,2025,SibRegKalman,Total,6573960,4.916666666666667,3795332,4857478,6148260,8006936,9081729,Bristol Bay
Wood,2025,TimeSeriesArimaBC,Age 3,42314,3.9166666666666665,336,3415,28392,231842,880494,Bristol Bay
Wood,2025,TimeSeriesArimaBC,Age 4,8088120,5.833333333333333,2812981,4321230,7199397,11909342,16656720,Bristol Bay
Wood,2025,TimeSeriesArimaBC,Age 5,3258642,5.583333333333333,138835,514467,2646244,8647085,22601552,Bristol Bay
Wood,2025,TimeSeriesArimaBC,Total,11389076,3.6666666666666665,5233088,7390433,10198234,13609249,16689937,Bristol Bay
Wood,2025,TimeSeriesArimaNoBC,Age 3,25182,8.333333333333334,195,1502,22272,140314,480832,Bristol Bay
Wood,2025,TimeSeriesArimaNoBC,Age 4,9581928,6.5,3169574,5096950,8761913,14260420,19940732,Bristol Bay
Wood,2025,TimeSeriesArimaNoBC,Age 5,2462964,4.75,1154873,1594812,2321241,3198874,4082512,Bristol Bay
Wood,2025,TimeSeriesArimaNoBC,Total,12070075,6.083333333333333,5858907,8177570,11207889,14902405,18080835,Bristol Bay
Wood,2025,TimeSeriesExpSmoothBC,Age 3,32602,3.4166666666666665,248,1826,30072,216058,872094,Bristol Bay
Wood,2025,TimeSeriesExpSmoothBC,Age 4,8040599,4.333333333333333,2615392,4285141,7309025,11127183,14950042,Bristol Bay
Wood,2025,TimeSeriesExpSmoothBC,Age 5,3589148,8,1815028,2414962,3391392,4820630,6152637,Bristol Bay
Wood,2025,TimeSeriesExpSmoothBC,Total,11662348,3,5709121,7854748,10776041,13887868,17075574,Bristol Bay
Wood,2025,TimeSeriesExpSmoothNoBC,Age 3,39123,3.5,350,2543,23794,161404,576084,Bristol Bay
Wood,2025,TimeSeriesExpSmoothNoBC,Age 4,6798262,3.6666666666666665,2616665,4012607,6354532,9500176,13353051,Bristol Bay
Wood,2025,TimeSeriesExpSmoothNoBC,Age 5,3271731,6.166666666666667,1452670,2085528,2996531,4201902,5246337,Bristol Bay
Wood,2025,TimeSeriesExpSmoothNoBC,Total,10109116,3.8333333333333335,4969593,6715327,9485032,12623151,15483897,Bristol Bay
Wood,2026,Naive4,Age 3,20972,4.333333333333333,172,1306,15222,126299,624759,Bristol Bay
