System,River,BroodYear,Age,MarineEntryYear,ReturnYear,ReturnsByAge,Label,Euro,GR,Perc_Med,FW_Winters,Mar_Winters,MarineEntryOffset_BrYr,MarineEntryOffset_RetYr,Total_Spawners_BroodYear
Bristol Bay,Nushagak,2017,6,2019,2023,422317.52,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,2852308
Bristol Bay,Nushagak,2021,3,2022,2024,7082.97,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,4697299
Bristol Bay,Nushagak,2020,4,2022,2024,4401505.5,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,1228059
Bristol Bay,Nushagak,2019,5,2021,2024,1077517.82,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,709431
Bristol Bay,Nushagak,2018,6,2020,2024,138730.06,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,1247460
Bristol Bay,Nushagak,2022,3,2023,2025,2605.85,AgeClass_0.2,0.2,3_1,0.14,0,2,1,-2,3455272
Bristol Bay,Nushagak,2021,4,2023,2025,4897265.64,AgeClass_1.2,1.2,4_2,8.35,1,2,2,-2,4697299
Bristol Bay,Nushagak,2020,5,2022,2025,6368853.0200000005,AgeClass_1.3,1.3,5_2,71.96,1,3,2,-3,1228059
Bristol Bay,Nushagak,2019,6,2021,2025,84002.8,AgeClass_1.4,1.4,6_2,1.58,1,4,2,-4,709431
Bristol Bay,Ugashik,1960,3,1962,1963,867.02,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,NA
Bristol Bay,Ugashik,1959,4,1961,1963,31386.71,AgeClass_1.2,1.2,4_2,25.46,1,2,2,-2,NA
Bristol Bay,Ugashik,1958,5,1960,1963,605555.64,AgeClass_1.3,1.3,5_2,28.83,1,3,2,-3,NA
Bristol Bay,Ugashik,1957,6,1960,1963,41839.95,AgeClass_2.3,2.3,6_3,9.82,2,3,3,-3,NA
Bristol Bay,Ugashik,1961,3,1963,1964,67.68,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,NA
Bristol Bay,Ugashik,1960,4,1962,1964,943211.7,AgeClass_1.2,1.2,4_2,25.46,1,2,2,-2,NA
Bristol Bay,Ugashik,1959,5,1961,1964,309517.93,AgeClass_1.3,1.3,5_2,28.83,1,3,2,-3,NA
Bristol Bay,Ugashik,1958,6,1961,1964,53021,AgeClass_2.3,2.3,6_3,9.82,2,3,3,-3,NA
Bristol Bay,Ugashik,1962,3,1964,1965,240.73,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,NA
Bristol Bay,Ugashik,1961,4,1963,1965,341905.07999999996,AgeClass_1.2,1.2,4_2,25.46,1,2,2,-2,NA
Bristol Bay,Ugashik,1960,5,1962,1965,2389188.87,AgeClass_1.3,1.3,5_2,28.83,1,3,2,-3,NA
Bristol Bay,Ugashik,1959,6,1962,1965,152919.68,AgeClass_2.3,2.3,6_3,9.82,2,3,3,-3,NA
Bristol Bay,Ugashik,1963,3,1965,1966,0,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,388254
Bristol Bay,Ugashik,1962,4,1964,1966,78940.12,AgeClass_1.2,1.2,4_2,25.46,1,2,2,-2,NA
Bristol Bay,Ugashik,1961,5,1963,1966,757518.9099999999,AgeClass_1.3,1.3,5_2,28.83,1,3,2,-3,NA
Bristol Bay,Ugashik,1960,6,1963,1966,534193.2699999999,AgeClass_2.3,2.3,6_3,9.82,2,3,3,-3,NA
Bristol Bay,Ugashik,1964,3,1966,1967,133.66,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,472770
Bristol Bay,Ugashik,1963,4,1965,1967,10932.449999999999,AgeClass_1.2,1.2,4_2,25.46,1,2,2,-2,388254
Bristol Bay,Ugashik,1962,5,1964,1967,308071.95,AgeClass_1.3,1.3,5_2,28.83,1,3,2,-3,NA
Bristol Bay,Ugashik,1961,6,1964,1967,120954.73999999999,AgeClass_2.3,2.3,6_3,9.82,2,3,3,-3,NA
Bristol Bay,Ugashik,1965,3,1967,1968,0,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,996612
Bristol Bay,Ugashik,1964,4,1966,1968,29630.33,AgeClass_1.2,1.2,4_2,25.46,1,2,2,-2,472770
Bristol Bay,Ugashik,1963,5,1965,1968,99104.64,AgeClass_1.3,1.3,5_2,28.83,1,3,2,-3,388254
Bristol Bay,Ugashik,1962,6,1965,1968,20312.38,AgeClass_2.3,2.3,6_3,9.82,2,3,3,-3,NA
Bristol Bay,Ugashik,1966,3,1968,1969,473.82,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,704436
Bristol Bay,Ugashik,1965,4,1967,1969,50327.299999999996,AgeClass_1.2,1.2,4_2,25.46,1,2,2,-2,996612
Bristol Bay,Ugashik,1964,5,1966,1969,228389.15,AgeClass_1.3,1.3,5_2,28.83,1,3,2,-3,472770
Bristol Bay,Ugashik,1963,6,1966,1969,22704.030000000002,AgeClass_2.3,2.3,6_3,9.82,2,3,3,-3,388254
Bristol Bay,Ugashik,1967,3,1969,1970,0,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,238830
Bristol Bay,Ugashik,1966,4,1968,1970,772822.54,AgeClass_1.2,1.2,4_2,25.46,1,2,2,-2,704436
Bristol Bay,Ugashik,1965,5,1967,1970,263826.72,AgeClass_1.3,1.3,5_2,28.83,1,3,2,-3,996612
Bristol Bay,Ugashik,1964,6,1967,1970,16285.2,AgeClass_2.3,2.3,6_3,9.82,2,3,3,-3,472770
Bristol Bay,Ugashik,1968,3,1970,1971,0,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,70896
Bristol Bay,Ugashik,1967,4,1969,1971,98165.59,AgeClass_1.2,1.2,4_2,25.46,1,2,2,-2,238830
Bristol Bay,Ugashik,1966,5,1968,1971,1597336.2,AgeClass_1.3,1.3,5_2,28.83,1,3,2,-3,704436
Bristol Bay,Ugashik,1965,6,1968,1971,78800.44,AgeClass_2.3,2.3,6_3,9.82,2,3,3,-3,996612
Bristol Bay,Ugashik,1969,3,1971,1972,111.07,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,160380
Bristol Bay,Ugashik,1968,4,1970,1972,16984.71,AgeClass_1.2,1.2,4_2,25.46,1,2,2,-2,70896
Bristol Bay,Ugashik,1967,5,1969,1972,97097.62,AgeClass_1.3,1.3,5_2,28.83,1,3,2,-3,238830
Bristol Bay,Ugashik,1966,6,1969,1972,17554.79,AgeClass_2.3,2.3,6_3,9.82,2,3,3,-3,704436
Bristol Bay,Ugashik,1970,3,1972,1973,0,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,735024
Bristol Bay,Ugashik,1969,4,1971,1973,4867.16,AgeClass_1.2,1.2,4_2,25.46,1,2,2,-2,160380
Bristol Bay,Ugashik,1968,5,1970,1973,23570.96,AgeClass_1.3,1.3,5_2,28.83,1,3,2,-3,70896
Bristol Bay,Ugashik,1967,6,1970,1973,34973.3,AgeClass_2.3,2.3,6_3,9.82,2,3,3,-3,238830
Bristol Bay,Ugashik,1971,3,1973,1974,0,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,529752
Bristol Bay,Ugashik,1970,4,1972,1974,3914.7999999999997,AgeClass_1.2,1.2,4_2,25.46,1,2,2,-2,735024
Bristol Bay,Ugashik,1969,5,1971,1974,58328.3,AgeClass_1.3,1.3,5_2,28.83,1,3,2,-3,160380
Bristol Bay,Ugashik,1968,6,1971,1974,4394.11,AgeClass_2.3,2.3,6_3,9.82,2,3,3,-3,70896
Bristol Bay,Ugashik,1972,3,1974,1975,0,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,79428
Bristol Bay,Ugashik,1971,4,1973,1975,193375.63,AgeClass_1.2,1.2,4_2,25.46,1,2,2,-2,529752
Bristol Bay,Ugashik,1970,5,1972,1975,306114.79,AgeClass_1.3,1.3,5_2,28.83,1,3,2,-3,735024
Bristol Bay,Ugashik,1969,6,1972,1975,25936.27,AgeClass_2.3,2.3,6_3,9.82,2,3,3,-3,160380
Bristol Bay,Ugashik,1973,3,1975,1976,0,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,38988
Bristol Bay,Ugashik,1972,4,1974,1976,0,AgeClass_1.2,1.2,4_2,25.46,1,2,2,-2,79428
Bristol Bay,Ugashik,1971,5,1973,1976,573772.56,AgeClass_1.3,1.3,5_2,28.83,1,3,2,-3,529752
Bristol Bay,Ugashik,1970,6,1973,1976,44928.06,AgeClass_2.3,2.3,6_3,9.82,2,3,3,-3,735024
Bristol Bay,Ugashik,1974,3,1976,1977,0,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,61854
Bristol Bay,Ugashik,1973,4,1975,1977,30511.510000000002,AgeClass_1.2,1.2,4_2,25.46,1,2,2,-2,38988
Bristol Bay,Ugashik,1972,5,1974,1977,232469.08000000002,AgeClass_1.3,1.3,5_2,28.83,1,3,2,-3,79428
Bristol Bay,Ugashik,1971,6,1974,1977,165965.41999999998,AgeClass_2.3,2.3,6_3,9.82,2,3,3,-3,529752
Bristol Bay,Ugashik,1975,3,1977,1978,1087.6,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,429336
Bristol Bay,Ugashik,1974,4,1976,1978,23996.03,AgeClass_1.2,1.2,4_2,25.46,1,2,2,-2,61854
Bristol Bay,Ugashik,1973,5,1975,1978,28140.93,AgeClass_1.3,1.3,5_2,28.83,1,3,2,-3,38988
Bristol Bay,Ugashik,1972,6,1975,1978,41201.770000000004,AgeClass_2.3,2.3,6_3,9.82,2,3,3,-3,79428
Bristol Bay,Ugashik,1976,3,1978,1979,1672.09,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,356308
Bristol Bay,Ugashik,1975,4,1977,1979,1570467.91,AgeClass_1.2,1.2,4_2,25.46,1,2,2,-2,429336
Bristol Bay,Ugashik,1974,5,1976,1979,668436.78,AgeClass_1.3,1.3,5_2,28.83,1,3,2,-3,61854
Bristol Bay,Ugashik,1973,6,1976,1979,43655.79,AgeClass_2.3,2.3,6_3,9.82,2,3,3,-3,38988
Bristol Bay,Ugashik,1977,3,1979,1980,792.36,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,201520
Bristol Bay,Ugashik,1976,4,1978,1980,2389798.72,AgeClass_1.2,1.2,4_2,25.46,1,2,2,-2,356308
Bristol Bay,Ugashik,1975,5,1977,1980,2186508.37,AgeClass_1.3,1.3,5_2,28.83,1,3,2,-3,429336
Bristol Bay,Ugashik,1974,6,1977,1980,65473.78,AgeClass_2.3,2.3,6_3,9.82,2,3,3,-3,61854
Bristol Bay,Ugashik,1978,3,1980,1981,0,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,82435
Bristol Bay,Ugashik,1977,4,1979,1981,653650.89,AgeClass_1.2,1.2,4_2,25.46,1,2,2,-2,201520
Bristol Bay,Ugashik,1976,5,1978,1981,3057607.04,AgeClass_1.3,1.3,5_2,28.83,1,3,2,-3,356308
Bristol Bay,Ugashik,1975,6,1978,1981,366979.56000000006,AgeClass_2.3,2.3,6_3,9.82,2,3,3,-3,429336
Bristol Bay,Ugashik,1979,3,1981,1982,22988.41,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,1706904
Bristol Bay,Ugashik,1978,4,1980,1982,255856.75,AgeClass_1.2,1.2,4_2,25.46,1,2,2,-2,82435
Bristol Bay,Ugashik,1977,5,1979,1982,2052730.82,AgeClass_1.3,1.3,5_2,28.83,1,3,2,-3,201520
Bristol Bay,Ugashik,1976,6,1979,1982,350283.54,AgeClass_2.3,2.3,6_3,9.82,2,3,3,-3,356308
Bristol Bay,Ugashik,1980,3,1982,1983,1117.26,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,3335284
Bristol Bay,Ugashik,1979,4,1981,1983,3320476.5,AgeClass_1.2,1.2,4_2,25.46,1,2,2,-2,1706904
Bristol Bay,Ugashik,1978,5,1980,1983,680489,AgeClass_1.3,1.3,5_2,28.83,1,3,2,-3,82435
Bristol Bay,Ugashik,1977,6,1980,1983,144698.25999999998,AgeClass_2.3,2.3,6_3,9.82,2,3,3,-3,201520
Bristol Bay,Ugashik,1981,3,1983,1984,1102.56,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,1327699
Bristol Bay,Ugashik,1980,4,1982,1984,1446748.1500000001,AgeClass_1.2,1.2,4_2,25.46,1,2,2,-2,3335284
Bristol Bay,Ugashik,1979,5,1981,1984,2459760.2199999997,AgeClass_1.3,1.3,5_2,28.83,1,3,2,-3,1706904
Bristol Bay,Ugashik,1978,6,1981,1984,258102.12999999998,AgeClass_2.3,2.3,6_3,9.82,2,3,3,-3,82435
Bristol Bay,Ugashik,1982,3,1984,1985,4612.33,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,1185551
Bristol Bay,Ugashik,1981,4,1983,1985,1754407.8099999998,AgeClass_1.2,1.2,4_2,25.46,1,2,2,-2,1327699
Bristol Bay,Ugashik,1980,5,1982,1985,5509026,AgeClass_1.3,1.3,5_2,28.83,1,3,2,-3,3335284
Bristol Bay,Ugashik,1979,6,1982,1985,672752.0399999999,AgeClass_2.3,2.3,6_3,9.82,2,3,3,-3,1706904
Bristol Bay,Ugashik,1983,3,1985,1986,0,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,1001364
Bristol Bay,Ugashik,1982,4,1984,1986,330296.64999999997,AgeClass_1.2,1.2,4_2,25.46,1,2,2,-2,1185551
Bristol Bay,Ugashik,1981,5,1983,1986,5287351.199999999,AgeClass_1.3,1.3,5_2,28.83,1,3,2,-3,1327699
Bristol Bay,Ugashik,1980,6,1983,1986,1104722.91,AgeClass_2.3,2.3,6_3,9.82,2,3,3,-3,3335284
Bristol Bay,Ugashik,1984,3,1986,1987,1530.25,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,1270318
Bristol Bay,Ugashik,1983,4,1985,1987,749112.9199999999,AgeClass_1.2,1.2,4_2,25.46,1,2,2,-2,1001364
Bristol Bay,Ugashik,1982,5,1984,1987,1225051.74,AgeClass_1.3,1.3,5_2,28.83,1,3,2,-3,1185551
Bristol Bay,Ugashik,1981,6,1984,1987,932724.4,AgeClass_2.3,2.3,6_3,9.82,2,3,3,-3,1327699
Bristol Bay,Ugashik,1985,3,1987,1988,2335.81,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,1006407
Bristol Bay,Ugashik,1984,4,1986,1988,539312.81,AgeClass_1.2,1.2,4_2,25.46,1,2,2,-2,1270318
Bristol Bay,Ugashik,1983,5,1985,1988,815291.08,AgeClass_1.3,1.3,5_2,28.83,1,3,2,-3,1001364
Bristol Bay,Ugashik,1982,6,1985,1988,797363.5,AgeClass_2.3,2.3,6_3,9.82,2,3,3,-3,1185551
Bristol Bay,Ugashik,1986,3,1988,1989,5652.910000000001,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,1015582
Bristol Bay,Ugashik,1985,4,1987,1989,656553.12,AgeClass_1.2,1.2,4_2,25.46,1,2,2,-2,1006407
Bristol Bay,Ugashik,1984,5,1986,1989,4473657.71,AgeClass_1.3,1.3,5_2,28.83,1,3,2,-3,1270318
Bristol Bay,Ugashik,1983,6,1986,1989,224815.79,AgeClass_2.3,2.3,6_3,9.82,2,3,3,-3,1001364
Bristol Bay,Ugashik,1987,3,1989,1990,5111.53,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,686894
Bristol Bay,Ugashik,1986,4,1988,1990,508411.31999999995,AgeClass_1.2,1.2,4_2,25.46,1,2,2,-2,1015582
Bristol Bay,Ugashik,1985,5,1987,1990,1686046.9,AgeClass_1.3,1.3,5_2,28.83,1,3,2,-3,1006407
Bristol Bay,Ugashik,1984,6,1987,1990,513047.7,AgeClass_2.3,2.3,6_3,9.82,2,3,3,-3,1270318
Bristol Bay,Ugashik,1988,3,1990,1991,2360.58,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,654412
Bristol Bay,Ugashik,1987,4,1989,1991,875335.8,AgeClass_1.2,1.2,4_2,25.46,1,2,2,-2,686894
Bristol Bay,Ugashik,1986,5,1988,1991,4606234.68,AgeClass_1.3,1.3,5_2,28.83,1,3,2,-3,1015582
Bristol Bay,Ugashik,1985,6,1988,1991,472819.99,AgeClass_2.3,2.3,6_3,9.82,2,3,3,-3,1006407
Bristol Bay,Ugashik,1989,3,1991,1992,9452.74,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,1713287
Bristol Bay,Ugashik,1988,4,1990,1992,511660.28,AgeClass_1.2,1.2,4_2,25.46,1,2,2,-2,654412
Bristol Bay,Ugashik,1987,5,1989,1992,3809517.15,AgeClass_1.3,1.3,5_2,28.83,1,3,2,-3,686894
Bristol Bay,Ugashik,1986,6,1989,1992,2004769.2999999998,AgeClass_2.3,2.3,6_3,9.82,2,3,3,-3,1015582
Bristol Bay,Ugashik,1990,3,1992,1993,973.07,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,749478
Bristol Bay,Ugashik,1989,4,1991,1993,950161.76,AgeClass_1.2,1.2,4_2,25.46,1,2,2,-2,1713287
Bristol Bay,Ugashik,1988,5,1990,1993,2813112.28,AgeClass_1.3,1.3,5_2,28.83,1,3,2,-3,654412
Bristol Bay,Ugashik,1987,6,1990,1993,2434901.6599999997,AgeClass_2.3,2.3,6_3,9.82,2,3,3,-3,686894
Bristol Bay,Ugashik,1991,3,1993,1994,7285.7,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,2482016
Bristol Bay,Ugashik,1990,4,1992,1994,397453.7,AgeClass_1.2,1.2,4_2,25.46,1,2,2,-2,749478
Bristol Bay,Ugashik,1989,5,1991,1994,2917579.89,AgeClass_1.3,1.3,5_2,28.83,1,3,2,-3,1713287
Bristol Bay,Ugashik,1988,6,1991,1994,2208171.2,AgeClass_2.3,2.3,6_3,9.82,2,3,3,-3,654412
Bristol Bay,Ugashik,1992,3,1994,1995,11107.310000000001,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,2194927
Bristol Bay,Ugashik,1991,4,1993,1995,2063739.7,AgeClass_1.2,1.2,4_2,25.46,1,2,2,-2,2482016
Bristol Bay,Ugashik,1990,5,1992,1995,2793722.41,AgeClass_1.3,1.3,5_2,28.83,1,3,2,-3,749478
Bristol Bay,Ugashik,1989,6,1992,1995,1035047.08,AgeClass_2.3,2.3,6_3,9.82,2,3,3,-3,1713287
Bristol Bay,Ugashik,1993,3,1995,1996,3051.71,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,1413454
Bristol Bay,Ugashik,1992,4,1994,1996,391407.05,AgeClass_1.2,1.2,4_2,25.46,1,2,2,-2,2194927
Bristol Bay,Ugashik,1991,5,1993,1996,4310465,AgeClass_1.3,1.3,5_2,28.83,1,3,2,-3,2482016
Bristol Bay,Ugashik,1990,6,1993,1996,664856.69,AgeClass_2.3,2.3,6_3,9.82,2,3,3,-3,749478
Bristol Bay,Ugashik,1994,3,1996,1997,19397.449999999997,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,1095068
Bristol Bay,Ugashik,1993,4,1995,1997,415662.54000000004,AgeClass_1.2,1.2,4_2,25.46,1,2,2,-2,1413454
Bristol Bay,Ugashik,1992,5,1994,1997,1776536.82,AgeClass_1.3,1.3,5_2,28.83,1,3,2,-3,2194927
Bristol Bay,Ugashik,1991,6,1994,1997,295601.91,AgeClass_2.3,2.3,6_3,9.82,2,3,3,-3,2482016
Bristol Bay,Ugashik,1995,3,1997,1998,13117.82,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,1321108
Bristol Bay,Ugashik,1994,4,1996,1998,269675.68,AgeClass_1.2,1.2,4_2,25.46,1,2,2,-2,1095068
Bristol Bay,Ugashik,1993,5,1995,1998,664507.4299999999,AgeClass_1.3,1.3,5_2,28.83,1,3,2,-3,1413454
Bristol Bay,Ugashik,1992,6,1995,1998,941138.5399999999,AgeClass_2.3,2.3,6_3,9.82,2,3,3,-3,2194927
Bristol Bay,Ugashik,1996,3,1998,1999,0,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,692167
Bristol Bay,Ugashik,1995,4,1997,1999,3803140.4,AgeClass_1.2,1.2,4_2,25.46,1,2,2,-2,1321108
Bristol Bay,Ugashik,1994,5,1996,1999,1117948.41,AgeClass_1.3,1.3,5_2,28.83,1,3,2,-3,1095068
Bristol Bay,Ugashik,1993,6,1996,1999,273940.88,AgeClass_2.3,2.3,6_3,9.82,2,3,3,-3,1413454
Bristol Bay,Ugashik,1997,3,1999,2000,0,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,656641
Bristol Bay,Ugashik,1996,4,1998,2000,260683.56,AgeClass_1.2,1.2,4_2,25.46,1,2,2,-2,692167
Bristol Bay,Ugashik,1995,5,1997,2000,1862261.07,AgeClass_1.3,1.3,5_2,28.83,1,3,2,-3,1321108
Bristol Bay,Ugashik,1994,6,1997,2000,176736.66,AgeClass_2.3,2.3,6_3,9.82,2,3,3,-3,1095068
Bristol Bay,Ugashik,1998,3,2000,2001,1237.27,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,924853
Bristol Bay,Ugashik,1997,4,1999,2001,286695.59,AgeClass_1.2,1.2,4_2,25.46,1,2,2,-2,656641
Bristol Bay,Ugashik,1996,5,1998,2001,1082634.6,AgeClass_1.3,1.3,5_2,28.83,1,3,2,-3,692167
Bristol Bay,Ugashik,1995,6,1998,2001,94447.36,AgeClass_2.3,2.3,6_3,9.82,2,3,3,-3,1321108
Bristol Bay,Ugashik,1999,3,2001,2002,3670.9700000000003,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,1662042
Bristol Bay,Ugashik,1998,4,2000,2002,179074.72,AgeClass_1.2,1.2,4_2,25.46,1,2,2,-2,924853
Bristol Bay,Ugashik,1997,5,1999,2002,2305456.24,AgeClass_1.3,1.3,5_2,28.83,1,3,2,-3,656641
Bristol Bay,Ugashik,1996,6,1999,2002,10063.550000000001,AgeClass_2.3,2.3,6_3,9.82,2,3,3,-3,692167
Bristol Bay,Ugashik,2000,3,2002,2003,2248.78,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,638420
Bristol Bay,Ugashik,1999,4,2001,2003,1279722.8800000001,AgeClass_1.2,1.2,4_2,25.46,1,2,2,-2,1662042
Bristol Bay,Ugashik,1998,5,2000,2003,826927.52,AgeClass_1.3,1.3,5_2,28.83,1,3,2,-3,924853
Bristol Bay,Ugashik,1997,6,2000,2003,430855.36,AgeClass_2.3,2.3,6_3,9.82,2,3,3,-3,656641
Bristol Bay,Ugashik,2001,3,2003,2004,628.9,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,866368
Bristol Bay,Ugashik,2000,4,2002,2004,1866754.59,AgeClass_1.2,1.2,4_2,25.46,1,2,2,-2,638420
Bristol Bay,Ugashik,1999,5,2001,2004,2093461.91,AgeClass_1.3,1.3,5_2,28.83,1,3,2,-3,1662042
Bristol Bay,Ugashik,1998,6,2001,2004,239867.09,AgeClass_2.3,2.3,6_3,9.82,2,3,3,-3,924853
Bristol Bay,Ugashik,2002,3,2004,2005,7745.02,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,905584
Bristol Bay,Ugashik,2001,4,2003,2005,401307.44999999995,AgeClass_1.2,1.2,4_2,25.46,1,2,2,-2,866368
Bristol Bay,Ugashik,2000,5,2002,2005,2386840.63,AgeClass_1.3,1.3,5_2,28.83,1,3,2,-3,638420
Bristol Bay,Ugashik,1999,6,2002,2005,294108.85000000003,AgeClass_2.3,2.3,6_3,9.82,2,3,3,-3,1662042
Bristol Bay,Ugashik,2003,3,2005,2006,28141.280000000002,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,790202
Bristol Bay,Ugashik,2002,4,2004,2006,2079223.91,AgeClass_1.2,1.2,4_2,25.46,1,2,2,-2,905584
Bristol Bay,Ugashik,2001,5,2003,2006,1569182.56,AgeClass_1.3,1.3,5_2,28.83,1,3,2,-3,866368
Bristol Bay,Ugashik,2000,6,2003,2006,99433.84000000001,AgeClass_2.3,2.3,6_3,9.82,2,3,3,-3,638420
Bristol Bay,Ugashik,2004,3,2006,2007,12626.77,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,815104
Bristol Bay,Ugashik,2003,4,2005,2007,4701777.63,AgeClass_1.2,1.2,4_2,25.46,1,2,2,-2,790202
Bristol Bay,Ugashik,2002,5,2004,2007,2473086.81,AgeClass_1.3,1.3,5_2,28.83,1,3,2,-3,905584
Bristol Bay,Ugashik,2001,6,2004,2007,212212.03,AgeClass_2.3,2.3,6_3,9.82,2,3,3,-3,866368
Bristol Bay,Ugashik,2005,3,2007,2008,650.13,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,799612
Bristol Bay,Ugashik,2004,4,2006,2008,1320781.59,AgeClass_1.2,1.2,4_2,25.46,1,2,2,-2,815104
Bristol Bay,Ugashik,2003,5,2005,2008,1569234.79,AgeClass_1.3,1.3,5_2,28.83,1,3,2,-3,790202
Bristol Bay,Ugashik,2002,6,2005,2008,39272.68,AgeClass_2.3,2.3,6_3,9.82,2,3,3,-3,905584
Bristol Bay,Ugashik,2006,3,2008,2009,66930.38,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,1003158
Bristol Bay,Ugashik,2005,4,2007,2009,878177.8200000001,AgeClass_1.2,1.2,4_2,25.46,1,2,2,-2,799612
Bristol Bay,Ugashik,2004,5,2006,2009,2832218.12,AgeClass_1.3,1.3,5_2,28.83,1,3,2,-3,815104
Bristol Bay,Ugashik,2003,6,2006,2009,73927.9,AgeClass_2.3,2.3,6_3,9.82,2,3,3,-3,790202
Bristol Bay,Ugashik,2007,3,2009,2010,41842.78,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,2599186
Bristol Bay,Ugashik,2006,4,2008,2010,1091714.9100000001,AgeClass_1.2,1.2,4_2,25.46,1,2,2,-2,1003158
Bristol Bay,Ugashik,2005,5,2007,2010,3489196.44,AgeClass_1.3,1.3,5_2,28.83,1,3,2,-3,799612
Bristol Bay,Ugashik,2004,6,2007,2010,365989.38,AgeClass_2.3,2.3,6_3,9.82,2,3,3,-3,815104
Bristol Bay,Ugashik,2008,3,2010,2011,7974.25,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,596332
Bristol Bay,Ugashik,2007,4,2009,2011,1288151.01,AgeClass_1.2,1.2,4_2,25.46,1,2,2,-2,2599186
Bristol Bay,Ugashik,2006,5,2008,2011,2012888.94,AgeClass_1.3,1.3,5_2,28.83,1,3,2,-3,1003158
Bristol Bay,Ugashik,2005,6,2008,2011,894373.13,AgeClass_2.3,2.3,6_3,9.82,2,3,3,-3,799612
Bristol Bay,Ugashik,2009,3,2011,2012,8826.12,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,1364338
Bristol Bay,Ugashik,2008,4,2010,2012,1051694.71,AgeClass_1.2,1.2,4_2,25.46,1,2,2,-2,596332
Bristol Bay,Ugashik,2007,5,2009,2012,1628154.46,AgeClass_1.3,1.3,5_2,28.83,1,3,2,-3,2599186
Bristol Bay,Ugashik,2006,6,2009,2012,230715.41,AgeClass_2.3,2.3,6_3,9.82,2,3,3,-3,1003158
Bristol Bay,Ugashik,2010,3,2012,2013,10045.27,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,830886
Bristol Bay,Ugashik,2009,4,2011,2013,378808.76,AgeClass_1.2,1.2,4_2,25.46,1,2,2,-2,1364338
Bristol Bay,Ugashik,2008,5,2010,2013,2063095.68,AgeClass_1.3,1.3,5_2,28.83,1,3,2,-3,596332
Bristol Bay,Ugashik,2007,6,2010,2013,182409.93000000002,AgeClass_2.3,2.3,6_3,9.82,2,3,3,-3,2599186
