stock_broodyr_age,production_stock_name,production_stock_code,broodyr,returnyr,age,total_broodyr_spawners,total_broodyr_EFS,total_broodyr_age1_smolt,total_broodyr_age2_smolt,total_broodyr_fry_estimate,num_recruits,hatchery_supplementation,active_spawning_channel,major_spawn_events,run_size_type,age_comp_method,stock_ID_quality,big_bar_flag,exclude_SR_modelling_spawners,exclude_SR_modelling_recruits
Chilko_1962_53,Chilko,7,1962,1967,53,92467,42125,8808628,54307,,696,,,,historical,,3,,Include,Include
Chilko_1962_62,Chilko,7,1962,1968,62,92467,42125,8808628,54307,,0,,,,historical,,3,,Include,Include
Chilko_1962_63,Chilko,7,1962,1968,63,92467,42125,8808628,54307,,18,,,,historical,,3,,Include,Include
Chilko_1962_64,Chilko,7,1962,1968,64,92467,42125,8808628,54307,,0,,,,historical,,3,,Include,Include
Chilko_1962_72,Chilko,7,1962,1969,72,92467,42125,8808628,54307,,0,,,,historical,,3,,Include,Include
Chilko_1963_21,Chilko,7,1963,1965,21,1002252,57207,9263733,713727,,0,,,,historical,,3,,Include,Include
Chilko_1963_31,Chilko,7,1963,1966,31,1002252,57207,9263733,713727,,0,,,,historical,,3,,Include,Include
Chilko_1963_32,Chilko,7,1963,1966,32,1002252,57207,9263733,713727,,37579,,,,historical,,3,,Include,Include
Chilko_1963_41,Chilko,7,1963,1967,41,1002252,57207,9263733,713727,,0,,,,historical,,3,,Include,Include
Chilko_1963_42,Chilko,7,1963,1967,42,1002252,57207,9263733,713727,,1112861,,,,historical,,3,,Include,Include
Chilko_1963_43,Chilko,7,1963,1967,43,1002252,57207,9263733,713727,,3971,,,,historical,,3,,Include,Include
Chilko_1963_51,Chilko,7,1963,1968,51,1002252,57207,9263733,713727,,0,,,,historical,,3,,Include,Include
Chilko_1963_52,Chilko,7,1963,1968,52,1002252,57207,9263733,713727,,4045,,,,historical,,3,,Include,Include
Chilko_1963_53,Chilko,7,1963,1968,53,1002252,57207,9263733,713727,,47006,,,,historical,,3,,Include,Include
Chilko_1963_62,Chilko,7,1963,1969,62,1002252,57207,9263733,713727,,0,,,,historical,,3,,Include,Include
Chilko_1963_63,Chilko,7,1963,1969,63,1002252,57207,9263733,713727,,841,,,,historical,,3,,Include,Include
Chilko_1963_64,Chilko,7,1963,1969,64,1002252,57207,9263733,713727,,0,,,,historical,,3,,Include,Include
Chilko_1963_72,Chilko,7,1963,1970,72,1002252,57207,9263733,713727,,0,,,,historical,,3,,Include,Include
Chilko_1964_21,Chilko,7,1964,1966,21,238601,131590,23643449,1802482,,0,,,,historical,,3,,Include,Include
Chilko_1964_31,Chilko,7,1964,1967,31,238601,131590,23643449,1802482,,0,,,,historical,,3,,Include,Include
Chilko_1964_32,Chilko,7,1964,1967,32,238601,131590,23643449,1802482,,7252,,,,historical,,3,,Include,Include
Chilko_1964_41,Chilko,7,1964,1968,41,238601,131590,23643449,1802482,,0,,,,historical,,3,,Include,Include
Chilko_1964_42,Chilko,7,1964,1968,42,238601,131590,23643449,1802482,,1818921,,,,historical,,3,,Include,Include
Chilko_1964_43,Chilko,7,1964,1968,43,238601,131590,23643449,1802482,,1343,,,,historical,,3,,Include,Include
Chilko_1964_51,Chilko,7,1964,1969,51,238601,131590,23643449,1802482,,0,,,,historical,,3,,Include,Include
Chilko_1964_52,Chilko,7,1964,1969,52,238601,131590,23643449,1802482,,55810,,,,historical,,3,,Include,Include
Chilko_1964_53,Chilko,7,1964,1969,53,238601,131590,23643449,1802482,,156756,,,,historical,,3,,Include,Include
Chilko_1964_62,Chilko,7,1964,1970,62,238601,131590,23643449,1802482,,0,,,,historical,,3,,Include,Include
Chilko_1964_63,Chilko,7,1964,1970,63,238601,131590,23643449,1802482,,0,,,,historical,,3,,Include,Include
Chilko_1964_64,Chilko,7,1964,1970,64,238601,131590,23643449,1802482,,0,,,,historical,,3,,Include,Include
Chilko_1964_72,Chilko,7,1964,1971,72,238601,131590,23643449,1802482,,0,,,,historical,,3,,Include,Include
Chilko_1965_21,Chilko,7,1965,1967,21,39902,20813,2343404,816625,,0,,,,historical,,3,,Include,Include
Chilko_1965_31,Chilko,7,1965,1968,31,39902,20813,2343404,816625,,0,,,,historical,,3,,Include,Include
Chilko_1965_32,Chilko,7,1965,1968,32,39902,20813,2343404,816625,,1787,,,,historical,,3,,Include,Include
Chilko_1965_41,Chilko,7,1965,1969,41,39902,20813,2343404,816625,,0,,,,historical,,3,,Include,Include
Chilko_1965_42,Chilko,7,1965,1969,42,39902,20813,2343404,816625,,138555,,,,historical,,3,,Include,Include
Chilko_1965_43,Chilko,7,1965,1969,43,39902,20813,2343404,816625,,1782,,,,historical,,3,,Include,Include
Chilko_1965_51,Chilko,7,1965,1970,51,39902,20813,2343404,816625,,0,,,,historical,,3,,Include,Include
Chilko_1965_52,Chilko,7,1965,1970,52,39902,20813,2343404,816625,,2360,,,,historical,,3,,Include,Include
Chilko_1965_53,Chilko,7,1965,1970,53,39902,20813,2343404,816625,,14460,,,,historical,,3,,Include,Include
Chilko_1965_62,Chilko,7,1965,1971,62,39902,20813,2343404,816625,,0,,,,historical,,3,,Include,Include
Chilko_1965_63,Chilko,7,1965,1971,63,39902,20813,2343404,816625,,0,,,,historical,,3,,Include,Include
Chilko_1965_64,Chilko,7,1965,1971,64,39902,20813,2343404,816625,,0,,,,historical,,3,,Include,Include
Chilko_1965_72,Chilko,7,1965,1972,72,39902,20813,2343404,816625,,0,,,,historical,,3,,Include,Include
Chilko_1966_21,Chilko,7,1966,1968,21,226702,107541,16816182,620665,,0,,,,historical,,3,,Include,Include
Chilko_1966_31,Chilko,7,1966,1969,31,226702,107541,16816182,620665,,0,,,,historical,,3,,Include,Include
Chilko_1966_32,Chilko,7,1966,1969,32,226702,107541,16816182,620665,,26456,,,,historical,,3,,Include,Include
Chilko_1966_41,Chilko,7,1966,1970,41,226702,107541,16816182,620665,,0,,,,historical,,3,,Include,Include
Chilko_1966_42,Chilko,7,1966,1970,42,226702,107541,16816182,620665,,744469,,,,historical,,3,,Include,Include
Chilko_1966_43,Chilko,7,1966,1970,43,226702,107541,16816182,620665,,1479,,,,historical,,3,,Include,Include
Chilko_1966_51,Chilko,7,1966,1971,51,226702,107541,16816182,620665,,0,,,,historical,,3,,Include,Include
Chilko_1966_52,Chilko,7,1966,1971,52,226702,107541,16816182,620665,,27636,,,,historical,,3,,Include,Include
Chilko_1966_53,Chilko,7,1966,1971,53,226702,107541,16816182,620665,,89160,,,,historical,,3,,Include,Include
Chilko_1966_62,Chilko,7,1966,1972,62,226702,107541,16816182,620665,,0,,,,historical,,3,,Include,Include
Chilko_1966_63,Chilko,7,1966,1972,63,226702,107541,16816182,620665,,0,,,,historical,,3,,Include,Include
Chilko_1966_64,Chilko,7,1966,1972,64,226702,107541,16816182,620665,,0,,,,historical,,3,,Include,Include
Chilko_1966_72,Chilko,7,1966,1973,72,226702,107541,16816182,620665,,0,,,,historical,,3,,Include,Include
Chilko_1967_21,Chilko,7,1967,1969,21,176337,90006,8812334,313595,,0,,,,historical,,3,,Include,Include
Chilko_1967_31,Chilko,7,1967,1970,31,176337,90006,8812334,313595,,0,,,,historical,,3,,Include,Include
Chilko_1967_32,Chilko,7,1967,1970,32,176337,90006,8812334,313595,,28734,,,,historical,,3,,Include,Include
Chilko_1967_41,Chilko,7,1967,1971,41,176337,90006,8812334,313595,,0,,,,historical,,3,,Include,Include
Chilko_1967_42,Chilko,7,1967,1971,42,176337,90006,8812334,313595,,1933329,,,,historical,,3,,Include,Include
Chilko_1967_43,Chilko,7,1967,1971,43,176337,90006,8812334,313595,,5300,,,,historical,,3,,Include,Include
Chilko_1967_51,Chilko,7,1967,1972,51,176337,90006,8812334,313595,,0,,,,historical,,3,,Include,Include
Chilko_1967_52,Chilko,7,1967,1972,52,176337,90006,8812334,313595,,23351,,,,historical,,3,,Include,Include
Chilko_1967_53,Chilko,7,1967,1972,53,176337,90006,8812334,313595,,13996,,,,historical,,3,,Include,Include
Chilko_1967_62,Chilko,7,1967,1973,62,176337,90006,8812334,313595,,0,,,,historical,,3,,Include,Include
Chilko_1967_63,Chilko,7,1967,1973,63,176337,90006,8812334,313595,,0,,,,historical,,3,,Include,Include
Chilko_1967_64,Chilko,7,1967,1973,64,176337,90006,8812334,313595,,0,,,,historical,,3,,Include,Include
Chilko_1967_72,Chilko,7,1967,1974,72,176337,90006,8812334,313595,,0,,,,historical,,3,,Include,Include
Chilko_1968_21,Chilko,7,1968,1970,21,414446,181912,31772048,475294,,0,,,,historical,,3,,Include,Include
Chilko_1968_31,Chilko,7,1968,1971,31,414446,181912,31772048,475294,,0,,,,historical,,3,,Include,Include
Chilko_1968_32,Chilko,7,1968,1971,32,414446,181912,31772048,475294,,46952,,,,historical,,3,,Include,Include
Chilko_1968_41,Chilko,7,1968,1972,41,414446,181912,31772048,475294,,0,,,,historical,,3,,Include,Include
Chilko_1968_42,Chilko,7,1968,1972,42,414446,181912,31772048,475294,,2349375,,,,historical,,3,,Include,Include
Chilko_1968_43,Chilko,7,1968,1972,43,414446,181912,31772048,475294,,1108,,,,historical,,3,,Include,Include
Chilko_1968_51,Chilko,7,1968,1973,51,414446,181912,31772048,475294,,0,,,,historical,,3,,Include,Include
Chilko_1968_52,Chilko,7,1968,1973,52,414446,181912,31772048,475294,,21925,,,,historical,,3,,Include,Include
Chilko_1968_53,Chilko,7,1968,1973,53,414446,181912,31772048,475294,,55581,,,,historical,,3,,Include,Include
Chilko_1968_62,Chilko,7,1968,1974,62,414446,181912,31772048,475294,,0,,,,historical,,3,,Include,Include
Chilko_1968_63,Chilko,7,1968,1974,63,414446,181912,31772048,475294,,1128,,,,historical,,3,,Include,Include
Chilko_1968_64,Chilko,7,1968,1974,64,414446,181912,31772048,475294,,0,,,,historical,,3,,Include,Include
Chilko_1968_72,Chilko,7,1968,1975,72,414446,181912,31772048,475294,,0,,,,post-DBE,,3,,Include,Include
Chilko_1969_21,Chilko,7,1969,1971,21,76518,25519,3570614,105981,,0,,,,historical,,3,,Include,Include
Chilko_1969_31,Chilko,7,1969,1972,31,76518,25519,3570614,105981,,0,,,,historical,,3,,Include,Include
Chilko_1969_32,Chilko,7,1969,1972,32,76518,25519,3570614,105981,,4126,,,,historical,,3,,Include,Include
Chilko_1969_41,Chilko,7,1969,1973,41,76518,25519,3570614,105981,,0,,,,historical,,3,,Include,Include
Chilko_1969_42,Chilko,7,1969,1973,42,76518,25519,3570614,105981,,369954,,,,historical,,3,,Include,Include
Chilko_1969_43,Chilko,7,1969,1973,43,76518,25519,3570614,105981,,294,,,,historical,,3,,Include,Include
Chilko_1969_51,Chilko,7,1969,1974,51,76518,25519,3570614,105981,,0,,,,historical,,3,,Include,Include
Chilko_1969_52,Chilko,7,1969,1974,52,76518,25519,3570614,105981,,15839,,,,historical,,3,,Include,Include
Chilko_1969_53,Chilko,7,1969,1974,53,76518,25519,3570614,105981,,12146,,,,historical,,3,,Include,Include
Chilko_1969_62,Chilko,7,1969,1975,62,76518,25519,3570614,105981,,0,,,,post-DBE,,3,,Include,Include
Chilko_1969_63,Chilko,7,1969,1975,63,76518,25519,3570614,105981,,0,,,,post-DBE,,3,,Include,Include
Chilko_1969_64,Chilko,7,1969,1975,64,76518,25519,3570614,105981,,0,,,,post-DBE,,3,,Include,Include
Chilko_1969_72,Chilko,7,1969,1976,72,76518,25519,3570614,105981,,0,,,,historical,,3,,Include,Include
Chilko_1970_21,Chilko,7,1970,1972,21,145049,50923,3848709,771751,,0,,,,historical,,3,,Include,Include
Chilko_1970_31,Chilko,7,1970,1973,31,145049,50923,3848709,771751,,0,,,,historical,,3,,Include,Include
Chilko_1970_32,Chilko,7,1970,1973,32,145049,50923,3848709,771751,,16775,,,,historical,,3,,Include,Include
Chilko_1970_41,Chilko,7,1970,1974,41,145049,50923,3848709,771751,,0,,,,historical,,3,,Include,Include
Chilko_1970_42,Chilko,7,1970,1974,42,145049,50923,3848709,771751,,630046,,,,historical,,3,,Include,Include
Chilko_1970_43,Chilko,7,1970,1974,43,145049,50923,3848709,771751,,5423,,,,historical,,3,,Include,Include
Chilko_1970_51,Chilko,7,1970,1975,51,145049,50923,3848709,771751,,0,,,,post-DBE,,3,,Include,Include
Chilko_1970_52,Chilko,7,1970,1975,52,145049,50923,3848709,771751,,1084,,,,post-DBE,,3,,Include,Include
Chilko_1970_53,Chilko,7,1970,1975,53,145049,50923,3848709,771751,,41128,,,,post-DBE,,3,,Include,Include
Chilko_1970_62,Chilko,7,1970,1976,62,145049,50923,3848709,771751,,0,,,,historical,,3,,Include,Include
Chilko_1970_63,Chilko,7,1970,1976,63,145049,50923,3848709,771751,,0,,,,historical,,3,,Include,Include
Chilko_1970_64,Chilko,7,1970,1976,64,145049,50923,3848709,771751,,0,,,,historical,,3,,Include,Include
Chilko_1970_72,Chilko,7,1970,1977,72,145049,50923,3848709,771751,,0,,,,historical,,3,,Include,Include
Chilko_1971_21,Chilko,7,1971,1973,21,186589,97365,7608969,685376,,0,,,,historical,,3,,Include,Include
Chilko_1971_31,Chilko,7,1971,1974,31,186589,97365,7608969,685376,,0,,,,historical,,3,,Include,Include
Chilko_1971_32,Chilko,7,1971,1974,32,186589,97365,7608969,685376,,58786,,,,historical,,3,,Include,Include
Chilko_1971_41,Chilko,7,1971,1975,41,186589,97365,7608969,685376,,0,,,,post-DBE,,3,,Include,Include
Chilko_1971_42,Chilko,7,1971,1975,42,186589,97365,7608969,685376,,740253,,,,post-DBE,,3,,Include,Include
Chilko_1971_43,Chilko,7,1971,1975,43,186589,97365,7608969,685376,,13222,,,,post-DBE,,3,,Include,Include
Chilko_1971_51,Chilko,7,1971,1976,51,186589,97365,7608969,685376,,0,,,,historical,,3,,Include,Include
Chilko_1971_52,Chilko,7,1971,1976,52,186589,97365,7608969,685376,,0,,,,historical,,3,,Include,Include
Chilko_1971_53,Chilko,7,1971,1976,53,186589,97365,7608969,685376,,40581,,,,historical,,3,,Include,Include
Chilko_1971_62,Chilko,7,1971,1977,62,186589,97365,7608969,685376,,0,,,,historical,,3,,Include,Include
Chilko_1971_63,Chilko,7,1971,1977,63,186589,97365,7608969,685376,,0,,,,historical,,3,,Include,Include
Chilko_1971_64,Chilko,7,1971,1977,64,186589,97365,7608969,685376,,0,,,,historical,,3,,Include,Include
Chilko_1971_72,Chilko,7,1971,1978,72,186589,97365,7608969,685376,,0,,,,historical,,3,,Include,Include
Chilko_1972_21,Chilko,7,1972,1974,21,564465,332353,20273314,1545883,,0,,,,historical,,3,,Include,Include
Chilko_1972_31,Chilko,7,1972,1975,31,564465,332353,20273314,1545883,,0,,,,post-DBE,,3,,Include,Include
Chilko_1972_32,Chilko,7,1972,1975,32,564465,332353,20273314,1545883,,42709,,,,post-DBE,,3,,Include,Include
Chilko_1972_41,Chilko,7,1972,1976,41,564465,332353,20273314,1545883,,0,,,,historical,,3,,Include,Include
Chilko_1972_42,Chilko,7,1972,1976,42,564465,332353,20273314,1545883,,1947465,,,,historical,,3,,Include,Include
Chilko_1972_43,Chilko,7,1972,1976,43,564465,332353,20273314,1545883,,1309,,,,historical,,3,,Include,Include
Chilko_1972_51,Chilko,7,1972,1977,51,564465,332353,20273314,1545883,,0,,,,historical,,3,,Include,Include
Chilko_1972_52,Chilko,7,1972,1977,52,564465,332353,20273314,1545883,,34424,,,,historical,,3,,Include,Include
Chilko_1972_53,Chilko,7,1972,1977,53,564465,332353,20273314,1545883,,83501,,,,historical,,3,,Include,Include
Chilko_1972_62,Chilko,7,1972,1978,62,564465,332353,20273314,1545883,,0,,,,historical,,3,,Include,Include
Chilko_1972_63,Chilko,7,1972,1978,63,564465,332353,20273314,1545883,,166,,,,historical,,3,,Include,Include
Chilko_1972_64,Chilko,7,1972,1978,64,564465,332353,20273314,1545883,,0,,,,historical,,3,,Include,Include
Chilko_1972_72,Chilko,7,1972,1979,72,564465,332353,20273314,1545883,,0,,,,historical,,3,,Include,Include
Chilko_1973_21,Chilko,7,1973,1975,21,61707,30231,4300031,132596,,0,,,,post-DBE,,3,,Include,Include
Chilko_1973_31,Chilko,7,1973,1976,31,61707,30231,4300031,132596,,0,,,,historical,,3,,Include,Include
Chilko_1973_32,Chilko,7,1973,1976,32,61707,30231,4300031,132596,,8835,,,,historical,,3,,Include,Include
Chilko_1973_41,Chilko,7,1973,1977,41,61707,30231,4300031,132596,,0,,,,historical,,3,,Include,Include
Chilko_1973_42,Chilko,7,1973,1977,42,61707,30231,4300031,132596,,200775,,,,historical,,3,,Include,Include
Chilko_1973_43,Chilko,7,1973,1977,43,61707,30231,4300031,132596,,2893,,,,historical,,3,,Include,Include
Chilko_1973_51,Chilko,7,1973,1978,51,61707,30231,4300031,132596,,0,,,,historical,,3,,Include,Include
Chilko_1973_52,Chilko,7,1973,1978,52,61707,30231,4300031,132596,,6807,,,,historical,,3,,Include,Include
Chilko_1973_53,Chilko,7,1973,1978,53,61707,30231,4300031,132596,,27243,,,,historical,,3,,Include,Include
Chilko_1973_62,Chilko,7,1973,1979,62,61707,30231,4300031,132596,,0,,,,historical,,3,,Include,Include
Chilko_1973_63,Chilko,7,1973,1979,63,61707,30231,4300031,132596,,1744,,,,historical,,3,,Include,Include
Chilko_1973_64,Chilko,7,1973,1979,64,61707,30231,4300031,132596,,0,,,,historical,,3,,Include,Include
Chilko_1973_72,Chilko,7,1973,1980,72,61707,30231,4300031,132596,,0,,,,historical,,3,,Include,Include
Chilko_1974_21,Chilko,7,1974,1976,21,142595,71127,7245661,169422,,0,,,,historical,,3,,Include,Include
Chilko_1974_31,Chilko,7,1974,1977,31,142595,71127,7245661,169422,,0,,,,historical,,3,,Include,Include
Chilko_1974_32,Chilko,7,1974,1977,32,142595,71127,7245661,169422,,26487,,,,historical,,3,,Include,Include
Chilko_1974_41,Chilko,7,1974,1978,41,142595,71127,7245661,169422,,0,,,,historical,,3,,Include,Include
Chilko_1974_42,Chilko,7,1974,1978,42,142595,71127,7245661,169422,,641497,,,,historical,,3,,Include,Include
Chilko_1974_43,Chilko,7,1974,1978,43,142595,71127,7245661,169422,,3815,,,,historical,,3,,Include,Include
Chilko_1974_51,Chilko,7,1974,1979,51,142595,71127,7245661,169422,,0,,,,historical,,3,,Include,Include
Chilko_1974_52,Chilko,7,1974,1979,52,142595,71127,7245661,169422,,4312,,,,historical,,3,,Include,Include
Chilko_1974_53,Chilko,7,1974,1979,53,142595,71127,7245661,169422,,36356,,,,historical,,3,,Include,Include
Chilko_1974_62,Chilko,7,1974,1980,62,142595,71127,7245661,169422,,0,,,,historical,,3,,Include,Include
Chilko_1974_63,Chilko,7,1974,1980,63,142595,71127,7245661,169422,,0,,,,historical,,3,,Include,Include
Chilko_1974_64,Chilko,7,1974,1980,64,142595,71127,7245661,169422,,0,,,,historical,,3,,Include,Include
Chilko_1974_72,Chilko,7,1974,1981,72,142595,71127,7245661,169422,,0,,,,historical,,3,,Include,Include
Chilko_1975_21,Chilko,7,1975,1977,21,275698,133782,14145005,1523160,,0,,,,historical,,3,,Include,Include
Chilko_1975_31,Chilko,7,1975,1978,31,275698,133782,14145005,1523160,,0,,,,historical,,3,,Include,Include
Chilko_1975_32,Chilko,7,1975,1978,32,275698,133782,14145005,1523160,,22821,,,,historical,,3,,Include,Include
Chilko_1975_41,Chilko,7,1975,1979,41,275698,133782,14145005,1523160,,0,,,,historical,,3,,Include,Include
Chilko_1975_42,Chilko,7,1975,1979,42,275698,133782,14145005,1523160,,1389008,,,,historical,,3,,Include,Include
Chilko_1975_43,Chilko,7,1975,1979,43,275698,133782,14145005,1523160,,20230,,,,historical,,3,,Include,Include
Chilko_1975_51,Chilko,7,1975,1980,51,275698,133782,14145005,1523160,,0,,,,historical,,3,,Include,Include
Chilko_1975_52,Chilko,7,1975,1980,52,275698,133782,14145005,1523160,,7375,,,,historical,,3,,Include,Include
Chilko_1975_53,Chilko,7,1975,1980,53,275698,133782,14145005,1523160,,73812,,,,historical,,3,,Include,Include
Chilko_1975_62,Chilko,7,1975,1981,62,275698,133782,14145005,1523160,,0,,,,historical,,3,,Include,Include
Chilko_1975_63,Chilko,7,1975,1981,63,275698,133782,14145005,1523160,,390,,,,historical,,3,,Include,Include
Chilko_1975_64,Chilko,7,1975,1981,64,275698,133782,14145005,1523160,,0,,,,historical,,3,,Include,Include
Chilko_1975_72,Chilko,7,1975,1982,72,275698,133782,14145005,1523160,,0,,,,post-DBE,,3,,Include,Include
Chilko_1976_21,Chilko,7,1976,1978,21,387467,228326,26010772,210230,,0,,,,historical,,3,,Include,Include
Chilko_1976_31,Chilko,7,1976,1979,31,387467,228326,26010772,210230,,0,,,,historical,,3,,Include,Include
Chilko_1976_32,Chilko,7,1976,1979,32,387467,228326,26010772,210230,,8457,,,,historical,,3,,Include,Include
Chilko_1976_41,Chilko,7,1976,1980,41,387467,228326,26010772,210230,,0,,,,historical,,3,,Include,Include
Chilko_1976_42,Chilko,7,1976,1980,42,387467,228326,26010772,210230,,1650944,,,,historical,,3,,Include,Include
Chilko_1976_43,Chilko,7,1976,1980,43,387467,228326,26010772,210230,,334,,,,historical,,3,,Include,Include
Chilko_1976_51,Chilko,7,1976,1981,51,387467,228326,26010772,210230,,0,,,,historical,,3,,Include,Include
Chilko_1976_52,Chilko,7,1976,1981,52,387467,228326,26010772,210230,,25168,,,,historical,,3,,Include,Include
Chilko_1976_53,Chilko,7,1976,1981,53,387467,228326,26010772,210230,,14210,,,,historical,,3,,Include,Include
Chilko_1976_62,Chilko,7,1976,1982,62,387467,228326,26010772,210230,,0,,,,post-DBE,,3,,Include,Include
Chilko_1976_63,Chilko,7,1976,1982,63,387467,228326,26010772,210230,,0,,,,post-DBE,,3,,Include,Include
Chilko_1976_64,Chilko,7,1976,1982,64,387467,228326,26010772,210230,,0,,,,post-DBE,,3,,Include,Include
Chilko_1976_72,Chilko,7,1976,1983,72,387467,228326,26010772,210230,,0,,,,historical,,3,,Include,Include
Chilko_1977_21,Chilko,7,1977,1979,21,56782,20385,2268157,68171,,0,,,,historical,,3,,Include,Include
Chilko_1977_31,Chilko,7,1977,1980,31,56782,20385,2268157,68171,,0,,,,historical,,3,,Include,Include
Chilko_1977_32,Chilko,7,1977,1980,32,56782,20385,2268157,68171,,3346,,,,historical,,3,,Include,Include
Chilko_1977_41,Chilko,7,1977,1981,41,56782,20385,2268157,68171,,0,,,,historical,,3,,Include,Include
Chilko_1977_42,Chilko,7,1977,1981,42,56782,20385,2268157,68171,,190527,,,,historical,,3,,Include,Include
Chilko_1977_43,Chilko,7,1977,1981,43,56782,20385,2268157,68171,,0,,,,historical,,3,,Include,Include
Chilko_1977_51,Chilko,7,1977,1982,51,56782,20385,2268157,68171,,0,,,,post-DBE,,3,,Include,Include
Chilko_1977_52,Chilko,7,1977,1982,52,56782,20385,2268157,68171,,2743,,,,post-DBE,,3,,Include,Include
Chilko_1977_53,Chilko,7,1977,1982,53,56782,20385,2268157,68171,,2584,,,,post-DBE,,3,,Include,Include
Chilko_1977_62,Chilko,7,1977,1983,62,56782,20385,2268157,68171,,0,,,,historical,,3,,Include,Include
Chilko_1977_63,Chilko,7,1977,1983,63,56782,20385,2268157,68171,,0,,,,historical,,3,,Include,Include
Chilko_1977_64,Chilko,7,1977,1983,64,56782,20385,2268157,68171,,0,,,,historical,,3,,Include,Include
Chilko_1977_72,Chilko,7,1977,1984,72,56782,20385,2268157,68171,,0,,,,historical,,3,,Include,Include
Chilko_1978_21,Chilko,7,1978,1980,21,159174,85570,16490014,182149,,0,,,,historical,,3,,Include,Include
Chilko_1978_31,Chilko,7,1978,1981,31,159174,85570,16490014,182149,,0,,,,historical,,3,,Include,Include
Chilko_1978_32,Chilko,7,1978,1981,32,159174,85570,16490014,182149,,8616,,,,historical,,3,,Include,Include
Chilko_1978_41,Chilko,7,1978,1982,41,159174,85570,16490014,182149,,0,,,,post-DBE,,3,,Include,Include
